gene_ID log2FC_A549 log2FC_BXPC3 log2FC_HAP1 log2FC_HT29 log2FC_K562 log2FC_MCF7 beta_cell_typeA549 beta_cell_typeBXPC3 beta_cell_typeHAP1 beta_cell_typeHT29 beta_cell_typeK562 beta_cell_typeMCF7 p_cell_typeA549 p_cell_typeBXPC3 p_cell_typeHAP1 p_cell_typeHT29 p_cell_typeK562 p_cell_typeMCF7
VMP1 0.0274076382436854 0.178113131769674 -0.0314150744557943 -0.230156025109618 -0.213181012673937 -0.752615969401774 0.020614034311506 -0.079522997610417 -0.0872504175400457 -0.0468187533338336 -0.0586089775890262 -0.203708113334791 0.257499122037419 0.152712091385181 0.246794842547732 0.000104681800204268 0.134733167028432 8.33848515132606e-196
TRIM37 -0.0387733666113362 0.440957836262734 -0.059654553378008 -0.0879068063370774 -0.0508978713132343 -0.657055252942758 -0.0346392296316561 0.089366948436241 -0.0455828646059021 -0.00379962614458697 -0.00432117159358703 -0.179824398983899 0.256586405947249 0.308611573263188 0.551887013305797 0.860424451713445 0.929659762636037 1.89311089859871e-182
SLC38A1 0.0189609010389087 0.444196794603136 -0.0167655880748967 -0.16859255070549 0.0651349336691333 1.20068948386433 0.0161128179822155 0.0503941210764151 -0.0620283267681248 -0.0329461596338763 -0.0128502085878777 0.214718765669682 0.534262174468709 0.240925588288561 0.225917156014841 0.0076378843959385 0.744173230473243 2.84149348257651e-153
KCNJ3 NA NA NA NA NA 2.39072204978203 -0.35065433427448 -81.8842543420142 0.442393668565309 0.497419153123869 0.664619047165792 0.499328095684248 0.306517273208431 0.997780814774149 0.119358956043792 2.20968150529817e-21 8.05178752106963e-05 6.02515949832583e-142
SMAD3 -0.467885371263622 0.0651995246793771 0.000994949949632173 -0.716329233409975 -0.842584100782826 -0.14679211374311 -0.124482516484143 -0.0815252192685081 -0.0391616678776354 -0.250230067981712 -0.392850532225757 -0.0854547783036973 5.55002199533338e-17 0.0417926369523796 0.503808470048491 1.74948744693262e-119 2.59651588753262e-21 3.56189153043873e-13
TNS3 -0.69021559213552 -0.00838043002566527 0.13935092480339 -0.0753263122604901 0.063303825807524 -1.29099186777364 -0.163840248684724 -0.068628538996253 0.0500286766699605 -0.0257597747871794 0.178217944013288 -0.336020106385325 6.80171140690959e-21 0.36693135589631 0.314488300985729 0.137473373933334 0.141287471403234 2.33693108341787e-118
ADAMTS19 NA NA NA NA NA 1.60880659066953 -0.0436869012563205 0.0252800918222181 0.00173733595251851 0.0874560501842379 0.176854333169036 0.307145884335597 0.732007634501604 0.921141959001815 0.993965881816105 0.141986165491276 0.233172024464879 6.80600321275463e-110
KRT18 1.31282994038989 0.322719388928948 NA 0.0255839190199234 0.222178289730411 1.22930480113513 0.320074928132732 0.0118974835119463 -0.17370487505943 0.034831791023486 0.248070129949084 0.218296074188757 2.14024930048213e-18 0.888930408097091 0.576671212878971 0.000280360537927477 0.00019863949377352 3.95773099587974e-102
MTUS1 1.91787130731987 -0.318551488471052 -0.316506627446404 -0.0400487064586538 NA -0.374467861148373 0.506544214025511 -0.121724969413155 -0.112601206330549 0.0326229598434492 0.193323247241188 -0.102323260127236 5.83697782794723e-97 0.230868754678944 0.310374672473143 0.172977028460111 0.446296164957443 5.87534148570119e-06
PARP14 -0.620030667526879 0.736996160452029 0.11477434271951 -0.541399458009717 -0.364956744268963 -0.814195949435594 -0.167404738464966 0.228728988775531 -0.0262807762025804 -0.194381463553844 -0.142768807740093 -0.218680186134738 3.33917063028355e-21 1.34069751100613e-05 0.842458422763748 4.85706212573115e-89 0.059846984598945 3.23796475339597e-20
