gene_ID log2FC_A549 log2FC_BXPC3 log2FC_HAP1 log2FC_HT29 log2FC_K562 log2FC_MCF7 beta_cell_typeA549 beta_cell_typeBXPC3 beta_cell_typeHAP1 beta_cell_typeHT29 beta_cell_typeK562 beta_cell_typeMCF7 p_cell_typeA549 p_cell_typeBXPC3 p_cell_typeHAP1 p_cell_typeHT29 p_cell_typeK562 p_cell_typeMCF7
SP100 -0.650864102222302 -0.876444382559292 -1.70484739675066 -0.934318846972927 -0.576806116687792 -0.941483138795621 -0.309708442132537 -0.417930602347354 -0.631481889616272 -0.337340586831044 -0.28898314152516 -0.342021407959858 2.82485982552448e-38 5.87211004670314e-69 6.85423864453816e-14 1.6347677580565e-121 1.75458566481676e-12 7.78052198078319e-27
SAMHD1 -0.934773998115093 -1.30283044135088 -0.913961140479346 -1.32681325776202 -0.332664308286514 -1.19513348745501 -0.495917427233122 -0.870122375453894 -0.283994826251113 -0.503323463185242 -0.255739117079439 -0.485722155786535 7.57775224614691e-25 1.44162510227619e-65 8.79983214879215e-19 4.62828534188659e-121 0.000998296485978109 2.50485273860655e-22
GBP5 NA -1.95005570101506 -1.58457941452882 -1.5335167506568 NA NA -1.03196736769775 -1.56749148801091 -0.926752579075639 -0.781452736857797 -0.752901468771852 -0.320078234425855 1.37729853774183e-06 6.12845811697618e-118 1.05833493592997e-10 4.44830159839432e-29 0.000153544664024609 0.126917777674114
XRN1 -0.902106664770768 -1.24892430524666 -0.721988524438474 -0.820718838685763 -0.4442585057901 -0.354089129083402 -0.419197439236944 -0.63143517749571 -0.239502291290679 -0.269248232246326 -0.226672677941004 -0.100098212038716 1.71110669951516e-48 6.32636361680187e-117 6.10073389527868e-20 1.21071243887187e-110 7.69112696342964e-13 3.41779590603482e-08
CFH -1.16790454942112 -1.34821184404015 -1.4587092478254 -1.35917708046893 -0.0288299581704132 NA -0.602231329326667 -0.752054403844743 -0.641700755470068 -0.598151441484739 -0.0225874304047845 0.217289521455071 1.49487056679003e-83 1.65435101022591e-99 0.000382324487441414 5.10036196142666e-112 0.473933165660784 0.0717357954092365
PLCH1 -0.864360614051662 NA -0.272872935761883 -1.01816451693914 NA -0.742981633550809 -0.484823456296481 -0.107750923698998 -0.0837807664543836 -0.356661207187309 -0.450279792289478 -0.260065829868333 3.58751945083007e-31 0.560337772196103 0.000678574521206904 4.09079957703957e-109 0.0137685800264591 6.88158347005462e-19
CD74 -1.70901818034578 NA NA -1.66661109127133 NA -1.69772135354274 -1.09141881972729 -1.07590317552561 -842.024021724722 -0.882911509728884 -0.22020076156442 -0.87036884063107 9.32174451228065e-27 5.07717641989149e-05 0.996149902910652 1.06442354611656e-108 0.638422750372715 8.55172769655375e-21
OAS3 -0.658161860303891 -0.999091170125196 -1.38903068440693 -1.02963999526681 NA -1.04247785926476 -0.330347290111456 -0.449855817338137 -0.460298557731817 -0.403354942198163 -0.31925695559998 -0.454165254200954 1.07561832102318e-26 1.82194620087796e-28 3.09161219840204e-05 7.12432384440921e-106 0.0463274938737501 4.19786888591299e-23
CD2AP -0.597377766324116 -0.463127859870506 -0.26359899796709 -0.618084163941929 -0.00176451090661689 -0.126524906382524 -0.265547914581082 -0.180107479619802 -0.0500411066364874 -0.178237606943626 0.00478715267320682 -0.0412409304048425 6.55476994801785e-20 3.93916337805478e-13 0.0598645019131585 2.30712691631181e-104 0.836842532756613 0.0114969616685421
FOXP1 -0.866633118925636 -0.230824910442316 -0.48541996529403 -0.0698190759176418 -0.134794812323079 -0.0307061090327885 -0.414481578438536 -0.0856828667408289 -0.130158846522016 -0.017840037542192 -0.0602064088732037 -0.0250779086877371 3.79691606597323e-104 0.000434936351884425 2.92117084283552e-15 0.0414252937123377 0.00560154908823384 0.0133378835381867
AC090502.1 0.149148586846398 NA -0.130679780283773 2.10547034179227 -0.00169047539048361 0.0156424464033672 0.0398185063867209 0.103607004730827 -0.0213820128669775 0.436480558193386 -0.00431177804529158 -0.0070954794169307 0.293558937834326 0.121460763310925 0.664549822806982 4.9950578054592e-95 0.866161324618067 0.784650132607481
DTX3L -0.817656424407117 -1.281804287941 -1.51615168849536 -0.959500879572215 -2.01389448681857 -1.18578095474724 -0.347547555175834 -0.571644061263294 -0.762888744226082 -0.344037127058456 -1.1513492122457 -0.535968155232728 1.84918352821639e-13 1.02139074006098e-30 6.5790085220513e-16 2.13398552429621e-93 7.22056473639024e-10 2.15441702437558e-26
CXCL9 NA -1.81115266598931 NA -1.62208851563572 NA NA -0.0672232631227606 -1.19922165530534 -0.451182569796379 -0.705782853000977 0.371261439317846 -0.338995897560919 0.818393128948282 1.07508877210854e-92 0.392702426038941 4.32506014235179e-15 0.453915577624559 0.224653179187976
ROR1 0.595719308909839 0.766387805424306 NA 1.06312788383269 NA NA 0.261660027178334 0.302498896891096 0.206180722560608 0.23407397866769 0.454430929226011 -0.0719234384672946 5.90873591651794e-25 4.04904024150534e-09 0.0391737276615436 1.08172534167546e-91 0.000742847650113903 0.384694727390667
VPS13C -0.588235313610957 -0.412315950199812 -0.465063872193338 -0.553265056904158 -0.312281020247541 -0.221944656986862 -0.210330579445383 -0.183477990842383 -0.129609029709037 -0.173236558180217 -0.156391808235376 -0.0707571572414762 3.97887161529533e-34 4.27931457848812e-20 1.14264212449301e-14 5.76121879424636e-86 3.43080013290936e-11 8.38977724350486e-06
APOL1 -1.62208842221208 -1.54508417320445 -1.56419186159659 -1.1936477829712 -1.24657667257647 NA -0.892846546664394 -1.11384051074006 -0.883921947375838 -0.479630624996042 -0.794053151326965 -0.604912605437338 2.54464938755562e-33 1.35564061973451e-40 4.87004324121393e-18 2.01206411652674e-84 1.05714992732227e-12 9.49436653127662e-06
PARP8 -0.94071567717684 -0.699729299361542 -0.785460492336427 -0.829938675518326 NA -0.561346688609303 -0.562245211488698 -0.369480459690318 -0.264193586487042 -0.263736666298486 -0.369276013730728 -0.155117268956928 1.88175679847228e-26 4.87467133953494e-25 8.24513062986506e-07 1.16344491669952e-83 0.245807274666874 0.00154207862641417
ICAM1 -1.70812386231723 -1.75584678124357 NA -1.55742043020737 -1.1635215133934 -1.22069093042165 -1.06217815036497 -1.24421014789405 -0.976489143962069 -0.687629009524967 -0.474461943582798 -0.677924084428108 1.43659490160834e-09 1.14571839367814e-38 0.00289617028204036 2.4259700720075e-83 2.89240104588359e-09 1.26078369034076e-08
STAT3 -0.162125196437974 -0.762211714220305 -0.645845205021815 -0.908636100251193 -0.320038249495967 -0.471036866935513 -0.056545149507775 -0.342395842849784 -0.224446840135717 -0.288594625097901 -0.129624774284824 -0.160235942110331 0.00781793448020857 1.19262361532718e-21 7.08881242831037e-11 5.06334574283014e-83 0.000157817689057936 8.3240089514974e-10
NEAT1 -0.265341732882211 -0.526634616660281 -0.303149591684488 -0.530625304477713 0.0446450013260482 -0.140854356922437 -0.0500965034458839 -0.202726986777115 -0.104835424587408 -0.150758211073165 -0.0233153003738456 -0.0515990905931405 0.00104396414589385 9.12572187501732e-39 1.88550218674226e-09 5.52177151236158e-83 0.2628285537461 4.33627951573412e-05
ZNFX1 -0.701702191192611 -0.778756954543936 -0.721042015929818 -0.741810272999732 -0.422071813399167 -0.620830521359647 -0.302398318517985 -0.395862821492812 -0.21367072592198 -0.23370189218262 -0.131652359080981 -0.200416771105764 2.23228853360389e-18 1.13075522436059e-35 5.70166623623108e-06 4.2521244686608e-82 0.00236117677272454 4.55281480586479e-17
HLA-B -1.51064859396205 -1.36349968484875 -1.40581047813211 -1.60913949079632 NA -1.41929290245645 -0.737369742489604 -0.792348687420976 -0.691647559207593 -0.774645791847088 -0.110010246546581 -0.606795187480091 2.18014131066041e-16 8.53401101380005e-35 9.37259119063844e-24 1.08769186844119e-81 0.73245981370023 9.15679105363839e-68
KLF12 0.453013257369645 0.445856682320198 0.42002237884071 1.52850889250212 NA -0.0335805191381772 0.141637277663399 0.199889275266308 0.167975119143802 0.320213288245178 -0.149549990348435 0.00341910666164594 0.000784893854942665 1.0354815644528e-07 5.80875534135053e-07 2.63607242716269e-81 0.567240282101393 0.902238734823563
SMCHD1 -0.423909097440131 -0.507389379599069 -0.306459388382981 -0.446665669306059 0.0233546746091615 -0.256720562641118 -0.136962017657372 -0.224381055407787 -0.0786792914234193 -0.129305184099905 -0.00430204372037983 -0.142208335576352 8.71361718885533e-10 1.53502776494949e-25 2.22958689326257e-05 5.23655610964693e-80 0.801935033120523 5.21520028433157e-19
ERAP2 -0.936650042728569 -0.974216488803336 -1.3418750862288 -0.878829596930754 -1.54556576951919 -1.67102751868072 -0.436895986525257 -0.468721247210172 -0.547415002217924 -0.319937609022882 -1.06690419441137 -0.922428560762045 3.71299695286051e-14 4.72199914632344e-29 7.76459513866185e-07 1.16378307050686e-79 2.92453392196134e-13 1.30834352769969e-18
TSHZ2 NA -1.41077924097354 NA -0.997647148133409 NA 0.126352616825953 0.0953873346646973 -0.628884700176726 0.169094827858648 -0.358553039760365 -0.136250143572682 0.0016049785255121 0.516453914183755 3.00498904173256e-79 0.273934050232049 2.57731305433633e-67 0.260893316924486 0.977581554573524
ARHGAP6 NA NA -1.00367135257032 NA 0.148847212445804 NA 0.19964624640522 -0.0635040738363856 -0.350733115467524 0.14206076365637 0.0552301207307034 0.0676404973199895 0.0700386034347556 0.620374528271495 3.05957755674131e-78 0.0018726994257672 0.00326197676909905 0.456921873246652
SEMA3C 0.115061549122444 -0.0240748271833159 0.651989635764128 0.805401602119319 NA 0.0953309397163515 0.0798876725972087 0.012676682116878 0.170796759130527 0.190322818400346 -0.0141969725170781 0.040302900187201 3.41316193679444e-05 0.585058401140247 0.00528534399129378 7.18858484812047e-78 0.885798220368384 0.00311066408032585
MYCBP2 -0.394592251833348 -0.300200714470165 -0.56501276529336 -0.461247844041389 -0.180283210190327 -0.23218438026181 -0.153510816946122 -0.124624215695559 -0.139019614969977 -0.134955677500397 -0.0965372821397109 -0.0851253175933707 2.40402802201091e-14 1.90502590941921e-16 9.79480339823162e-14 3.03200060917875e-77 0.00017408294013861 4.14042405243259e-06
CFTR NA NA NA 0.968440143026363 NA NA -0.043871731543173 0.0109036225325243 -0.158911944507243 0.231039518825084 0.0280198490640022 -0.206013335180942 0.834448439909824 0.968163540167758 0.589597089121482 4.2247485596849e-77 0.932529327034397 0.301716323812403
ATXN1 0.0324948471357902 0.0930190910582324 -0.10421163697771 0.610963609288434 NA 0.195988806927461 0.0898091679079591 0.0519387822504255 0.00440158343866034 0.141799813047707 0.0904902827303038 0.0141002511612592 0.00248041614099789 0.0330860153815429 0.914705865640139 5.75257974669514e-74 0.373605736656101 0.304279492347647
MBNL2 0.556459106632465 0.228548704923347 -0.325708744114768 0.666630801501393 0.139117429072325 0.0601427198231675 0.198349561641073 0.097702128473566 -0.108383214775905 0.171678689893674 0.0579997918015434 0.0412772627452311 2.53971338901254e-11 0.000137487825109618 0.00956615525832813 1.41519278839277e-73 0.0559234125452202 0.085539270874494
LINC02100 -1.17006443532056 -1.31185148982075 -0.711365348535916 -1.08958367420558 -0.359467081886784 -1.51829830461231 -0.830818494577875 -0.79582456807066 -0.675790742044564 -0.407299599109044 -0.159009439391117 -0.62145031789408 5.95414760889934e-28 3.20835291807591e-34 7.68839672121324e-05 4.19460337533095e-73 0.00783874964300306 2.99303065829754e-34
APOL2 -1.17654018950293 -1.46256186391211 -1.68943119951431 -1.10680800843605 -0.859719843803947 -1.70130394957611 -0.685214158679432 -0.972727806637996 -0.770589247308225 -0.464663798396888 -0.49363914239099 -0.789514085574676 2.82957621652808e-59 1.84406697931148e-31 3.17694183295369e-18 3.01434375830308e-71 1.28685029776277e-07 2.95449643982414e-36
FRY NA NA -0.0263769862265328 1.04435759004301 NA 0.324141556235739 0.209418601282831 0.150253197890771 -0.0231342501517622 0.229127538500157 0.059805345842725 0.14389519934116 0.0714897096396225 0.151245675604047 0.650504389949604 4.33968433305837e-71 0.740650870523649 0.000684850993360374
NUB1 -0.887605101080756 -0.850228383189821 -0.812129186769422 -0.773481280802083 -0.599362029639258 -0.664733847399136 -0.437618244102706 -0.47596243146151 -0.266839166260624 -0.263584519492646 -0.316649206081284 -0.24040195892709 7.87595799482212e-30 1.54067935814601e-41 3.20880178250989e-07 8.61410365382327e-71 4.20440417904562e-10 2.42922119974849e-12
IFNGR1 -1.74983731221843 -1.61042886846378 NA -1.79366937407351 NA -1.30623860395301 -1.15673696358336 -1.09780210246121 -0.55529780976297 -1.25482608345641 -1.94530174445857 -0.930329375671796 2.10142310818217e-13 2.91577814060281e-11 0.0543100626931337 6.35864741457736e-69 3.84624521875595e-06 2.36052052372892e-06
ANO1 NA 0.344106374454529 NA 1.27660195951303 NA NA 0.120478506017206 0.159425152014825 0.144941667906248 0.283453440734463 0.206422329705586 0.0778897789907843 0.465555567381957 2.16435125569671e-19 0.477213565279281 2.53292497194347e-68 0.352589491333737 0.577570149657767
ITGB5 0.273361935075407 0.188008094335742 -0.0496569265763769 0.842424282394061 0.574041075793068 -0.0264516025392749 0.0929306312059861 0.103989093976138 0.00930688241417616 0.200881923230794 0.226094088552777 0.0197628681369597 0.000220993411026769 0.00511488682261687 0.830641964383799 3.84894295259619e-68 7.39404585560783e-05 0.532121111379588
DDX60 -0.717463942210323 -0.884738713546329 -1.44694479613448 -1.25355774259242 NA -1.10352493243713 -0.362654688034328 -0.350608603849649 -0.577898793464853 -0.500893271321487 -0.16347123893394 -0.6865810781885 1.37757029905992e-31 1.03871452385474e-47 1.00779646324498e-09 5.30446990891502e-67 0.24264774331616 2.46684874642863e-26
FRMD5 -0.176877155021633 -0.14841982723444 -0.0950134866556138 -0.616870665620204 NA -0.0998834313533012 -0.0358698796749952 -0.0413667808343509 -7.60511700881203e-05 -0.175091221488736 -0.127519181316547 -0.0369121962391409 0.084305465134427 0.0456629193839649 0.997817560774194 6.29431437532719e-67 0.309398127024806 0.081619993678603
PHLDB1 0.664224801184666 0.667024714062804 NA 1.10186896813489 -0.047883453061605 -0.0167427401658409 0.293948041084629 0.215451356408489 -0.0965560868147318 0.261929119440652 0.0228900366586263 -0.0102621170089205 5.43585573631697e-07 3.19615023857091e-05 0.326924015172435 9.36470426013248e-67 0.622756310846734 0.844889095180942
ST3GAL1 0.42587328492913 -0.816302232127227 0.471969424350535 0.693110062322623 -0.0810207137001517 0.297500002384279 0.122824330055326 -0.281183274133925 0.15191555707923 0.168077477602914 -0.0938119129718034 0.0572434401585942 0.0326855819716886 1.32926819357888e-20 8.71648080592227e-05 3.94608901640008e-66 0.142611076919106 0.00806825941321604
