gene_ID log2FC_A549 log2FC_BXPC3 log2FC_HAP1 log2FC_HT29 log2FC_K562 log2FC_MCF7 beta_cell_typeA549 beta_cell_typeBXPC3 beta_cell_typeHAP1 beta_cell_typeHT29 beta_cell_typeK562 beta_cell_typeMCF7 p_cell_typeA549 p_cell_typeBXPC3 p_cell_typeHAP1 p_cell_typeHT29 p_cell_typeK562 p_cell_typeMCF7
HELZ2 -0.133896422280198 -0.0547924944336932 -1.81613405990087 -0.496537437213924 -0.375888920784318 0.24761015344034 -0.210614143925864 -0.176817063386345 -0.857716577596392 -0.608902926397643 -0.669038589375587 0.0790708525504702 0.000154421773942325 6.07300129544194e-25 2.49683071461209e-92 1.47550727349987e-78 1.89471071727582e-21 1.88376977248549e-05
HERC5 -0.038945262800652 -0.155476442398775 -1.81511952599774 NA NA 0.3776401674659 -0.19531970806618 -0.289082362528068 -0.883929296053018 -0.587075888562265 -0.262281222662556 0.227658662140539 4.54456907711311e-07 8.48717023894494e-36 1.07261585747356e-90 4.00245645580021e-10 0.619872903469324 1.24784266018817e-15
HLA-B -0.334208248682697 -0.512292127885991 -1.31429428177529 -0.528263491202031 NA 0.230210537327204 -0.238765229562771 -0.454163742515049 -0.408025466782306 -0.677366236829486 -0.798874889064408 0.101391019570798 4.36696251722448e-07 2.83233359583403e-89 7.51925584663924e-68 2.06757157038378e-26 0.000129813806577328 1.54926158235134e-07
TRIM5 -0.162085181104973 -0.181715461715658 -1.5293091198476 -0.20176888721213 -0.306874616774214 0.220425475485496 -0.209047531230297 -0.282411767696793 -0.569168895974256 -0.399981710696463 -0.215090315831596 0.12029853428931 5.47260420961266e-05 1.19578670661018e-31 1.6268842872528e-86 2.82617677848658e-27 0.000679463608704303 9.46583841254368e-05
LGALS3BP -0.18365433075444 -0.185902797518698 -1.19026851102053 -0.23383572220307 -0.322294489468133 0.217253221467044 -0.195064399625655 -0.23394469046418 -0.391163987500854 -0.22041494137563 -0.654524128590898 0.0399484640375449 4.39844649454274e-05 3.40040081207031e-21 5.09326632874339e-86 2.34159206412254e-29 2.27591501513509e-08 0.125889916402808
IFIT5 0.427869396046793 -0.000354761601319531 -1.79960714045275 -0.604561503067608 NA 0.134779485721323 0.148519057404559 -0.139503763576772 -0.724217563821873 -0.518793611429187 -0.910230171492249 0.0245416881629935 0.00919314999832453 8.24858421555441e-06 9.8151166858939e-86 1.74697690149821e-22 0.00107581512031945 0.558883995683436
LAP3 -0.116933014810906 -0.143073372905276 -0.667543595112365 -0.394994697519627 -0.384052635419937 0.230062701980985 -0.151666397278571 -0.214029874202282 -0.218427813369352 -0.432130616082052 -0.391155413334868 0.090540675943383 8.61546896828978e-07 2.95764963094612e-32 2.14121048254137e-56 5.02170678754975e-85 3.31319963713899e-21 3.13436029268686e-06
ZNFX1 0.0156612406681774 -0.100869412408563 -0.525924856294229 -0.187650482274754 -0.209297484864418 0.168924995308041 -0.0686264729860772 -0.178399347970404 -0.231176683943445 -0.284866083973063 -0.258870289055407 0.0855944978945533 0.00793506834834689 1.3952805795303e-50 3.68921745977598e-39 1.38131608103389e-84 5.23760229689398e-11 5.57775239206098e-09
TRIM25 0.125380319788878 0.0152546544307898 -0.843379151308001 -0.274087881814037 -0.263791709724174 0.184519776137538 -0.059454342025085 -0.10482406036963 -0.294266315794875 -0.313575131256535 -0.387411161872715 0.0706570458840859 0.0354908342643233 5.9633502140385e-10 1.09705691347778e-79 1.34873070158546e-58 6.29974988122491e-24 1.21745044864576e-06
SPATS2L 0.108634699699369 -0.0703785316826129 -0.635378492525401 -0.121653808284528 -0.249603825315068 0.214498499487812 -0.0549507945656081 -0.0885504718867011 -0.227568618865491 -0.210631182903753 -0.297881810900428 0.0772658979369232 0.0247026449807188 1.11485406339709e-21 5.27372202575217e-50 1.97159730751536e-78 2.4770929756996e-10 3.1724175216119e-08
STAT2 -0.0657280722291437 -0.109544203408342 -1.18884905057902 -0.297187007333151 -0.494826320659015 0.163404159027968 -0.108656107906326 -0.244441150095813 -0.419565182359218 -0.41649042710615 -0.421203849937719 0.0656077269745433 1.30945456377098e-05 6.92652515101076e-64 3.22216464079493e-78 4.13212916773468e-40 3.88474497024382e-20 0.000145013828056505
BST2 NA -0.197067819148515 -1.55645716878324 -0.75546171651288 -0.542726752720977 0.255104476597568 -0.414401298470849 -0.274024231475013 -0.547226552068478 -0.498249269537732 -0.428550298191043 0.162691612545486 0.0732936666377197 1.38082815316342e-13 1.55725128784855e-77 2.36108657476888e-18 5.04372744959289e-06 0.000120409722513583
ATP10A 0.136041635020874 NA -0.722495214833422 NA NA NA 0.000870399427212965 -0.250154604308467 -0.256285989177747 -0.144800321665116 -0.0035970551639501 -0.111753185118911 0.978592328377676 0.0460277162762853 3.30361253175942e-76 0.40717617662806 0.987776452645265 0.744328638395077
XAF1 -0.212384669947221 -0.22054781587408 -2.23180503324985 -0.584606223181773 -0.586716765528934 0.211936164480456 -0.284373183662934 -0.244839683093316 -1.1558257361491 -0.970878272938605 -1.08675518828168 0.0789531519287213 1.62071044509247e-09 6.81776052121341e-61 3.32335685595114e-62 1.78401836969032e-72 2.67754151183323e-33 1.13129095986414e-05
XRN1 -0.104890968081026 -0.0756765322791726 -0.0496098223585033 0.0478937646074304 0.0225093445101981 0.227160791165213 -0.108907090364332 -0.208363732437907 -0.0147651790506329 -0.123701176957046 -0.101162007858221 0.114250980713947 0.000100043161694165 2.20604093255231e-71 0.213509102536669 4.56003008302722e-16 0.00127867476484244 3.54825787529358e-12
ISG15 -0.070743496822312 -0.339549692328793 -1.86022641311005 -0.565752909048654 -0.130797653442328 0.191104316536047 -0.169933382480045 -0.271342275166211 -0.711254473975636 -0.455044227363197 -0.535879105411751 0.120533129037952 0.0328035972751815 4.06607233005959e-20 2.42169380995293e-69 6.42031392256262e-13 8.89466373010628e-07 0.000344015354714122
OASL -0.145503821058445 -0.10795296886789 NA -0.390367532283789 -0.260402560005834 0.189705798508913 -0.235389303364877 -0.359548478284903 -0.411396938153695 -0.854249372205969 -0.960202246503348 0.12489296907155 8.84368125560328e-11 1.27591498130746e-38 2.76000539365066e-05 4.89257729562627e-68 1.17650422167968e-06 1.34602277432946e-05
IFI16 -0.0918950678820633 -0.00450780252152327 -2.35663384229672 -0.426542389013199 -0.26675144410876 0.150050198502226 -0.0965601272454405 -0.102882553991222 -1.05320201033102 -0.551324573051537 -0.295524619993201 0.143166379931181 0.00110494848368459 1.57988089934888e-20 8.34965425354027e-68 1.09039649009767e-14 7.33702118412687e-12 0.0212400477107426
LRMDA -0.0688208259911569 -0.561742240454786 NA NA NA -0.0459587891490932 -0.0130983551991802 -0.513007932994437 -0.00447736785531527 -0.04373570219341 -0.19031158675446 -0.071031500564209 0.551978550865097 2.3839748938968e-67 0.920760117880184 0.385899946373789 0.0457116099582591 0.0449864560317029
GBP1 -0.0816144152897627 -0.369143560424686 NA -0.459583994289057 NA 0.297803321857974 -0.122253796982324 -0.449965997093378 -0.678889431088755 -0.767656478988218 -0.699659634432388 0.131845982413176 0.0360357335971045 3.76925629457456e-66 8.10013097325917e-08 1.05520656647717e-25 0.116673968598746 0.000758464647607557
RSAD2 -0.0484524732703911 -0.335692029242406 -2.07583888709617 -0.11002922221049 -0.483419170363045 0.177491545028398 -0.290682128586175 -0.490955679658222 -1.13041805668743 -1.09355719257905 -0.984151525475422 0.174633491372925 6.49878256008324e-07 1.40822411643802e-52 5.60733203969734e-66 1.36109233570046e-34 8.01767786114049e-55 6.38688220988278e-06
