gene_ID,log2FC_A549,log2FC_BXPC3,log2FC_HAP1,log2FC_HT29,log2FC_K562,log2FC_MCF7,beta_cell_typeA549,beta_cell_typeBXPC3,beta_cell_typeHAP1,beta_cell_typeHT29,beta_cell_typeK562,beta_cell_typeMCF7,p_cell_typeA549,p_cell_typeBXPC3,p_cell_typeHAP1,p_cell_typeHT29,p_cell_typeK562,p_cell_typeMCF7
STAT1,-1.307988171,-1.874575656,-2.570429156,-1.66345124,-1.991177039,-0.236544373,-0.876660391,-1.36392695,-1.825410214,-1.320364291,-1.53594676,-0.290932889,5.31E-105,0,0,0,5.08E-206,1.74E-45
EIF2AK2,0.032877451,-0.030105898,-1.338059784,-0.464985997,-0.542861683,0.197112637,-0.039030793,-0.10058994,-0.505594035,-0.450954117,-0.555797759,0.027107808,0.050351863,1.05E-28,0,6.32E-228,3.23E-84,0.017235737
DDX58,-0.068064745,-0.087378519,-1.703119409,-0.376986931,-0.710300537,0.211600161,-0.176263037,-0.255310391,-0.765494408,-0.710924556,-0.913648865,0.097156408,6.23E-25,2.26E-109,0,3.85E-241,6.90E-64,3.51E-10
PARP14,-0.010432711,-0.037212772,-1.926384613,-0.458694262,-0.532569406,0.221067006,-0.090128435,-0.196937898,-0.851849163,-0.579046705,-0.587702645,0.06955729,1.37E-08,6.62E-118,0,0,2.31E-60,8.54E-09
RNF213,0.060286457,-0.099249116,-1.150138973,-0.309470531,-0.290741324,0.306108525,-0.072546563,-0.307529762,-0.402228783,-0.467672931,-0.415680699,0.142856103,3.17E-07,2.54E-190,4.64E-238,0,3.23E-61,6.96E-22
SP100,0.044600107,-0.167721848,-2.191892007,-0.529047092,-0.428772267,0.167521786,-0.030080135,-0.154531291,-1.042216424,-0.579153458,-0.467595246,0.035755409,0.140921533,8.35E-57,2.25E-210,1.72E-280,7.37E-59,0.024221239
DDX60,0.001300913,0.129519718,-2.146536434,-0.502847306,-0.473691876,0.246666415,-0.074463011,-0.11897987,-1.07288426,-0.747214682,-0.627124606,0.053352065,0.005547827,2.10E-26,6.53E-270,1.36E-172,3.90E-18,0.008207169
ADAR,0.017464485,-0.08127195,-0.892311546,-0.239697943,-0.153762711,0.131511385,-0.044508524,-0.110771025,-0.317794481,-0.245169934,-0.227232615,0.005425718,0.032273254,7.83E-23,3.53E-269,1.14E-87,8.70E-23,0.652322212
OAS3,0.016067083,0.017885925,-2.040644984,-0.611199827,-0.611690107,0.180712775,-0.100696766,-0.140005792,-0.94663552,-0.714285919,-0.872054546,0.015695784,2.28E-06,7.60E-26,1.42E-159,5.11E-266,7.75E-79,0.255776539
TRIM22,-0.230794669,-0.265507872,-1.430061933,-0.22698204,-0.777381445,0.251373612,-0.294663061,-0.424604368,-0.576368817,-1.02061262,-0.987084011,0.139569875,1.21E-13,1.48E-80,1.09E-257,2.62E-51,3.02E-13,4.37E-07
MX1,-0.100603353,-0.163001212,NA,-0.50636909,-0.738692497,0.251100876,-0.167360473,-0.235581301,-0.197786524,-0.861961499,-1.379541245,0.1033025,1.74E-12,1.15E-70,0.014545885,1.30E-254,5.25E-118,4.37E-10
OAS2,-0.034563657,-0.072087279,-2.493974684,-0.498251781,-0.680906469,0.164554253,-0.199117935,-0.219844194,-1.256654957,-0.940337685,-1.410722014,0.083923508,5.70E-07,2.40E-61,2.56E-250,8.97E-171,1.18E-30,1.05E-07
DDX60L,0.008608135,0.023920699,NA,-0.371183881,-0.456881618,0.331686472,-0.110408556,-0.224442287,-0.065483233,-0.806685808,-0.678603614,0.139776133,1.98E-09,4.31E-129,0.235857529,5.10E-223,6.53E-52,4.17E-16
PLSCR1,-0.140562259,0.078811971,-1.483483807,-0.499018814,-0.519603664,0.252352529,-0.137100697,-0.101284199,-0.590604319,-0.537487207,-0.576244564,0.088959244,1.25E-07,1.10E-18,8.64E-209,1.37E-194,4.99E-33,1.03E-08
IFI44L,-0.237253688,-0.066527699,-2.34669816,-0.604929023,-0.878618424,-0.01350661,-0.233101787,-0.154610125,-1.212613348,-0.991148059,-1.532526124,-0.059707005,1.61E-05,1.03E-44,2.38E-205,1.94E-204,4.55E-22,0.106496346
IFIT1,-0.013673567,-0.131425996,-1.801383543,-0.259427742,-0.486932122,0.20517002,-0.171669236,-0.301099519,-0.984191785,-0.802771033,-0.908550934,0.101841558,1.05E-09,1.17E-77,3.93E-205,7.02E-62,5.18E-16,4.16E-06
SAMHD1,-0.005021506,-0.166298689,-1.320880834,-0.524706766,-0.570149922,0.355367345,-0.029280454,-0.241201241,-0.476926089,-0.693906908,-0.667357641,0.141779486,0.342317426,5.33E-71,4.45E-205,5.74E-134,7.64E-27,5.33E-15
SAMD9,-0.133747196,-0.186664781,-1.991347301,-0.39881411,-0.650114813,0.171518592,-0.145753084,-0.258647759,-1.011827961,-0.53391616,-0.826135013,0.109368896,1.58E-07,1.32E-128,1.24E-203,3.01E-177,1.37E-28,1.92E-11
SP110,-0.075416241,-0.19902616,-2.134536381,-0.351865576,-0.476134643,0.185943432,-0.061676886,-0.277091896,-1.088484151,-0.575814566,-0.555916189,0.047598198,0.048494904,3.40E-78,2.15E-201,7.72E-85,4.66E-22,0.008931805
PARP9,-0.081769876,0.083273609,-1.876041456,-0.499589241,-0.720417241,0.152950984,-0.026979499,-0.123286954,-0.842233183,-0.639443371,-0.770312116,0.028330134,0.3217083,3.29E-25,8.40E-156,5.34E-197,1.63E-25,0.08036136
IFI6,-0.149708279,-0.243210363,-1.978617192,-0.396437445,-0.626944468,0.198049662,-0.148312359,-0.260516172,-0.996258289,-0.853413881,-1.054258635,0.075124572,4.24E-05,9.64E-68,7.99E-189,2.66E-74,1.33E-50,1.99E-05
IFIH1,0.134738087,-0.241885065,-1.957289819,-0.465620508,-1.061228741,0.226340013,-0.189966094,-0.330856437,-0.985168773,-0.755909527,-1.20345986,0.134319565,5.84E-10,1.15E-96,9.31E-185,7.39E-120,2.99E-28,3.50E-16
EPSTI1,NA,-0.157573703,NA,-0.587472523,-1.081163388,NA,-0.178042269,-0.297771294,0.044062005,-1.019282885,-1.410205016,-0.146975663,0.281690928,7.72E-112,0.63076017,2.14E-182,2.49E-23,0.390591245
HERC6,-0.116426315,-0.084160106,-1.882810209,-0.460025861,-0.834626998,0.219594063,-0.135115644,-0.171396041,-0.774653101,-0.771642122,-0.87701675,0.08083343,0.000278708,5.33E-36,9.18E-169,1.40E-170,3.01E-10,0.000171596
IFI44,-0.043704335,-0.006942983,-2.220853892,-0.495059983,-0.822350891,0.233149904,-0.139648987,-0.114922326,-1.204526098,-0.831793218,-1.014853993,0.105435997,0.003200127,2.69E-30,3.09E-149,4.68E-168,3.01E-08,4.69E-05
DTX3L,-0.060641599,0.052726951,-2.059800638,-0.423371986,-0.568148778,0.219348689,-0.080144072,-0.098493102,-0.993533012,-0.393255504,-0.507929517,0.070919808,0.017507435,8.24E-11,1.19E-167,1.28E-76,4.87E-12,0.001089488
IFIT3,-0.056564244,-0.160113296,-1.880318903,-0.287892259,-0.441456711,0.315058659,-0.204568657,-0.369929495,-0.964099393,-0.803685782,-0.969814434,0.1616173,4.28E-20,3.44E-148,2.40E-167,2.14E-120,1.61E-35,2.34E-15
B2M,-0.077664455,-0.258852052,-1.42544379,-0.536970809,-0.266647959,0.234758928,-0.109484506,-0.28030887,-0.476959924,-0.425606011,-0.34378492,0.088014405,0.006285484,1.11E-94,8.59E-157,6.56E-68,1.05E-12,4.78E-06
IFIT2,-0.049278941,-0.202999585,NA,0.039253114,NA,0.260527128,-0.249634611,-0.594634404,-0.650873123,-0.682511284,-0.438218233,0.213505364,1.30E-16,1.84E-152,7.32E-24,3.18E-19,0.00368485,1.23E-11
PARP12,-0.08984085,-0.182722475,-1.77927003,-0.481637001,-0.452673365,0.235419842,-0.080960376,-0.206691839,-0.805063731,-0.502740706,-0.494051781,0.070281482,0.007112817,2.57E-49,7.55E-145,1.69E-112,8.92E-37,0.000196403
MX2,-0.267568069,-0.193946188,NA,-0.424732055,-0.793637423,0.137030489,-0.322393521,-0.270490656,-0.229901819,-0.914355747,-1.74678683,0.189632195,1.21E-08,2.50E-98,0.014554959,5.34E-141,5.38E-15,4.17E-16
PNPT1,-0.147777831,-0.049613943,-0.763051983,-0.264739186,-0.425598044,0.306544895,-0.115456967,-0.162768353,-0.270907055,-0.386432907,-0.390055605,0.135923902,1.39E-06,1.40E-37,2.09E-137,2.10E-106,3.60E-37,1.45E-17
PABPC1,0.117740444,0.35232128,0.199696032,0.3300344,0.337190055,0.107318987,0.080964057,0.177100568,0.05359167,0.094819696,0.11181806,-0.027562254,0.000117024,4.21E-130,3.00E-17,8.56E-36,3.13E-14,0.043334596
AHNAK,0.21071339,0.497438154,0.1602877,0.622755777,0.316110485,0.197483468,0.158060312,0.217722582,0.035267848,0.171560818,0.069334025,0.003422391,1.47E-08,1.39E-125,0.000245801,4.04E-79,0.00108584,0.86748556
PML,-0.171286382,-0.102116331,-1.251164008,-0.395264005,-0.37677572,0.194921191,-0.150601184,-0.195026916,-0.525137139,-0.51931803,-0.371695222,0.061744067,0.000821628,1.44E-26,3.48E-109,3.56E-52,3.25E-13,0.00303089
OAS1,-0.155771959,-0.069842718,-2.246839322,-0.493733805,-0.640654505,0.185213972,-0.166140323,-0.250094899,-1.075200001,-0.707690667,-1.138827854,0.037887356,6.54E-05,4.78E-33,1.77E-108,1.82E-72,2.16E-18,0.06752741
SAMD9L,-0.16302098,-0.161804127,NA,-0.259554136,-0.862327834,0.229191156,-0.165109278,-0.354033046,-0.686325489,-0.815691404,-1.517665701,0.160492626,4.24E-06,7.32E-106,3.14E-11,1.91E-32,4.55E-09,1.35E-06
ZC3HAV1,-0.094508298,-0.098222957,-0.783694188,-0.16737249,-0.268814463,0.191450626,-0.163617882,-0.155954239,-0.27800415,-0.351168032,-0.231798229,0.085625214,2.52E-10,2.67E-29,8.89E-92,8.18E-106,2.11E-16,6.46E-05
MT-ND5,-0.019746867,0.159547564,-0.470977871,0.104230661,0.617612871,0.180004683,0.077385505,0.04348866,-0.137471981,-0.015868791,0.244015645,0.018891725,2.05E-06,2.41E-09,3.57E-105,0.017797655,7.45E-78,0.112736362
WARS,-0.034338925,-0.459478531,-0.991667476,-0.319905362,-0.089925257,0.206382086,-0.241343698,-0.45456896,-0.33663441,-0.292591551,-0.149145215,0.134528189,5.57E-12,2.71E-78,1.88E-101,2.17E-26,0.000553892,2.43E-05
NUB1,-0.057421486,-0.26518789,-0.224089963,-0.208197659,0.004478215,0.139267383,-0.071732169,-0.310922653,-0.061608444,-0.244967272,-0.162528954,0.106777614,0.030766789,5.88E-101,0.005991613,1.94E-34,1.74E-05,1.61E-06
SLFN5,0.077020222,-0.00589,NA,-0.363179416,NA,0.243250195,0.007081049,-0.152642418,-0.01719204,-0.663162896,-0.643628032,0.085094182,0.861600562,6.95E-18,0.810237579,3.59E-99,0.000744756,0.009244421
IFI27,-0.265204733,-0.16272444,-1.830023918,-0.574376042,-0.739768839,0.205527138,-0.207813713,-0.211394874,-0.798867497,-0.599312301,-0.719845802,0.096452985,0.01561019,5.66E-28,6.59E-98,9.64E-42,1.09E-13,0.001499361
SAMD5,NA,0.9306797,0.289185197,0.158212827,0.127713538,NA,0.192068134,0.387368681,0.030773871,0.049518109,-0.017508679,-0.193244381,0.211788931,9.74E-97,0.250312055,0.007955148,0.561425571,0.28478502
NLRC5,-0.006505652,-0.189085572,-1.424645917,-0.678395439,NA,0.160828985,-0.108295085,-0.339609531,-0.53156994,-0.938632904,-0.68649904,0.085986797,0.003064414,3.37E-60,8.67E-94,8.52E-61,0.001710589,0.000133112
HELZ2,-0.133896422,-0.054792494,-1.81613406,-0.496537437,-0.375888921,0.247610153,-0.210614144,-0.176817063,-0.857716578,-0.608902926,-0.669038589,0.079070853,0.000154422,6.07E-25,2.50E-92,1.48E-78,1.89E-21,1.88E-05
HERC5,-0.038945263,-0.155476442,-1.815119526,NA,NA,0.377640167,-0.195319708,-0.289082363,-0.883929296,-0.587075889,-0.262281223,0.227658662,4.54E-07,8.49E-36,1.07E-90,4.00E-10,0.619872903,1.25E-15
HLA-B,-0.334208249,-0.512292128,-1.314294282,-0.528263491,NA,0.230210537,-0.23876523,-0.454163743,-0.408025467,-0.677366237,-0.798874889,0.10139102,4.37E-07,2.83E-89,7.52E-68,2.07E-26,0.000129814,1.55E-07
TRIM5,-0.162085181,-0.181715462,-1.52930912,-0.201768887,-0.306874617,0.220425475,-0.209047531,-0.282411768,-0.569168896,-0.399981711,-0.215090316,0.120298534,5.47E-05,1.20E-31,1.63E-86,2.83E-27,0.000679464,9.47E-05
LGALS3BP,-0.183654331,-0.185902798,-1.190268511,-0.233835722,-0.322294489,0.217253221,-0.1950644,-0.23394469,-0.391163988,-0.220414941,-0.654524129,0.039948464,4.40E-05,3.40E-21,5.09E-86,2.34E-29,2.28E-08,0.125889916
IFIT5,0.427869396,-0.000354762,-1.79960714,-0.604561503,NA,0.134779486,0.148519057,-0.139503764,-0.724217564,-0.518793611,-0.910230171,0.024541688,0.00919315,8.25E-06,9.82E-86,1.75E-22,0.001075815,0.558883996
LAP3,-0.116933015,-0.143073373,-0.667543595,-0.394994698,-0.384052635,0.230062702,-0.151666397,-0.214029874,-0.218427813,-0.432130616,-0.391155413,0.090540676,8.62E-07,2.96E-32,2.14E-56,5.02E-85,3.31E-21,3.13E-06
ZNFX1,0.015661241,-0.100869412,-0.525924856,-0.187650482,-0.209297485,0.168924995,-0.068626473,-0.178399348,-0.231176684,-0.284866084,-0.258870289,0.085594498,0.007935068,1.40E-50,3.69E-39,1.38E-84,5.24E-11,5.58E-09
TRIM25,0.12538032,0.015254654,-0.843379151,-0.274087882,-0.26379171,0.184519776,-0.059454342,-0.10482406,-0.294266316,-0.313575131,-0.387411162,0.070657046,0.035490834,5.96E-10,1.10E-79,1.35E-58,6.30E-24,1.22E-06
SPATS2L,0.1086347,-0.070378532,-0.635378493,-0.121653808,-0.249603825,0.214498499,-0.054950795,-0.088550472,-0.227568619,-0.210631183,-0.297881811,0.077265898,0.024702645,1.11E-21,5.27E-50,1.97E-78,2.48E-10,3.17E-08
STAT2,-0.065728072,-0.109544203,-1.188849051,-0.297187007,-0.494826321,0.163404159,-0.108656108,-0.24444115,-0.419565182,-0.416490427,-0.42120385,0.065607727,1.31E-05,6.93E-64,3.22E-78,4.13E-40,3.88E-20,0.000145014
BST2,NA,-0.197067819,-1.556457169,-0.755461717,-0.542726753,0.255104477,-0.414401298,-0.274024231,-0.547226552,-0.49824927,-0.428550298,0.162691613,0.073293667,1.38E-13,1.56E-77,2.36E-18,5.04E-06,0.00012041
ATP10A,0.136041635,NA,-0.722495215,NA,NA,NA,0.000870399,-0.250154604,-0.256285989,-0.144800322,-0.003597055,-0.111753185,0.978592328,0.046027716,3.30E-76,0.407176177,0.987776453,0.744328638
XAF1,-0.21238467,-0.220547816,-2.231805033,-0.584606223,-0.586716766,0.211936164,-0.284373184,-0.244839683,-1.155825736,-0.970878273,-1.086755188,0.078953152,1.62E-09,6.82E-61,3.32E-62,1.78E-72,2.68E-33,1.13E-05
XRN1,-0.104890968,-0.075676532,-0.049609822,0.047893765,0.022509345,0.227160791,-0.10890709,-0.208363732,-0.014765179,-0.123701177,-0.101162008,0.114250981,0.000100043,2.21E-71,0.213509103,4.56E-16,0.001278675,3.55E-12
ISG15,-0.070743497,-0.339549692,-1.860226413,-0.565752909,-0.130797653,0.191104317,-0.169933382,-0.271342275,-0.711254474,-0.455044227,-0.535879105,0.120533129,0.032803597,4.07E-20,2.42E-69,6.42E-13,8.89E-07,0.000344015
OASL,-0.145503821,-0.107952969,NA,-0.390367532,-0.26040256,0.189705799,-0.235389303,-0.359548478,-0.411396938,-0.854249372,-0.960202247,0.124892969,8.84E-11,1.28E-38,2.76E-05,4.89E-68,1.18E-06,1.35E-05
IFI16,-0.091895068,-0.004507803,-2.356633842,-0.426542389,-0.266751444,0.150050199,-0.096560127,-0.102882554,-1.05320201,-0.551324573,-0.29552462,0.14316638,0.001104948,1.58E-20,8.35E-68,1.09E-14,7.34E-12,0.021240048
LRMDA,-0.068820826,-0.56174224,NA,NA,NA,-0.045958789,-0.013098355,-0.513007933,-0.004477368,-0.043735702,-0.190311587,-0.071031501,0.551978551,2.38E-67,0.920760118,0.385899946,0.04571161,0.044986456
GBP1,-0.081614415,-0.36914356,NA,-0.459583994,NA,0.297803322,-0.122253797,-0.449965997,-0.678889431,-0.767656479,-0.699659634,0.131845982,0.036035734,3.77E-66,8.10E-08,1.06E-25,0.116673969,0.000758465
RSAD2,-0.048452473,-0.335692029,-2.075838887,-0.110029222,-0.48341917,0.177491545,-0.290682129,-0.49095568,-1.130418057,-1.093557193,-0.984151525,0.174633491,6.50E-07,1.41E-52,5.61E-66,1.36E-34,8.02E-55,6.39E-06
IRF9,-0.039715454,-0.049994473,-1.372550288,-0.441691487,-0.119172678,0.151385947,-0.022744634,-0.153041202,-0.528035959,-0.404780036,-0.48496881,0.028393179,0.615524551,8.37E-11,2.42E-61,6.70E-21,1.32E-08,0.27592567
TDRD7,0.039227364,-0.174703822,-1.130925877,-0.284130998,-0.424573224,0.234060964,-0.059548227,-0.23896888,-0.458490076,-0.421024027,-0.522613386,0.048112755,0.049235775,2.25E-41,8.55E-60,1.55E-44,2.40E-20,0.017187249
CMSS1,-0.021802175,0.480239221,0.095530404,0.127457138,0.087887061,0.179408199,0.057544591,0.185732864,0.035628723,-0.024441664,0.001276137,-0.034668029,0.042913173,9.77E-60,2.64E-06,0.022533901,0.959233216,0.110408705
TFRC,0.029964414,0.566624454,-0.026339453,0.253319473,0.168058519,0.226415474,0.083600597,0.232397522,0.011025278,0.064848783,0.025793942,0.02504948,0.030689309,1.20E-58,0.244508971,4.81E-08,0.218237625,0.250791244
MUC4,NA,-0.328291633,-0.303842904,NA,-0.366832928,NA,-648.1167392,-0.306159088,-0.065062908,-0.061441506,-0.257339464,0.129910888,0.996327775,2.48E-58,0.072770872,0.635513605,1.10E-06,0.484373616
EXT1,-0.061052949,-0.025647926,0.007287643,0.009289263,0.020383365,0.1721744,-0.060866538,2.29E-05,-0.003611204,-0.106533664,0.000155342,-0.014392578,0.000135505,0.997635229,0.650422825,1.51E-57,0.997314395,0.418763788
TAP2,-0.083652031,-0.101189857,-0.740472681,-0.475212035,-0.508802382,0.088423115,-0.100575994,-0.128600159,-0.265902776,-0.378699487,-0.414893374,0.04831902,0.020999752,1.99E-09,3.74E-39,5.65E-57,1.20E-13,0.027211687
SMCHD1,-0.12640431,-0.112173284,-0.131292258,0.027806691,0.098307402,0.20429473,-0.07576479,-0.174143038,-0.042711506,-0.114998206,-0.043332163,0.049979773,0.003430698,7.03E-56,3.00E-07,1.09E-35,0.016114,0.002645472
CMPK2,0.002009893,-0.199795399,-1.692072518,-0.485150908,-0.416679772,0.170593399,-0.177508604,-0.357714639,-1.065534558,-1.040825545,-0.444036666,0.058176002,0.001440038,3.76E-26,1.68E-38,2.67E-55,1.45E-17,0.031194274
SP140L,0.15353678,-0.257532675,NA,-0.111777014,-0.121521736,0.266081594,-0.043023259,-0.291700727,-0.233028974,-0.217175402,-0.109549726,0.093258749,0.341235385,9.64E-55,0.004997706,2.12E-28,0.006684132,4.54E-05
GBP4,0.145344446,-0.430475923,NA,-0.181594575,NA,0.171759541,-0.232292886,-0.610236301,-0.086965031,-0.862330756,-1.015644067,0.176346909,0.003659975,1.91E-54,0.759048101,1.45E-13,0.203175879,0.000169409
HSPD1,0.135556355,0.341107604,-0.0189565,0.125258051,0.156521995,0.206411445,0.086079544,0.164772098,-0.000973573,-0.001262072,0.040800852,0.01709625,0.008021619,6.33E-54,0.866506129,0.893531459,0.062065898,0.305099842
TRIM14,0.098194255,-0.042228194,-0.720158054,-0.287540994,-0.571541769,0.194017249,0.008777766,-0.093271836,-0.23969278,-0.374759177,-0.563656091,0.058599797,0.791413807,1.78E-07,9.22E-54,3.47E-51,2.00E-38,0.00063376
NT5C3A,-0.036574147,-0.183261655,-0.176722287,-0.023938647,0.014256948,0.145717131,-0.060165251,-0.26117322,-0.067852695,-0.137661704,-0.089694422,0.078633867,0.098397012,1.16E-53,1.85E-05,7.23E-16,0.035641141,0.000875793
APOL6,-0.029187193,-0.289642319,NA,-0.482726451,-0.448994764,0.124785865,-0.110864469,-0.365696562,-0.64624048,-0.454632048,-0.598995549,0.095338776,0.00106709,6.28E-44,3.35E-08,2.88E-53,1.95E-07,0.001371633
HSP90AB1,0.018071829,0.32464527,-0.09556696,0.138978589,0.187629877,0.153652597,0.066090461,0.122787064,-0.029629066,0.016126877,0.04002508,-0.006258177,0.000718703,1.21E-52,1.05E-08,0.0514691,0.005925177,0.643496843
MT-ND4,-0.169640201,0.197663851,-0.414563226,0.090531518,0.513497664,0.181923435,-0.007590017,0.080251324,-0.114620507,-0.017027007,0.21111787,0.014431332,0.675427812,2.81E-23,5.62E-52,0.028002347,1.36E-45,0.337524802
PRKDC,0.106331566,0.205010578,0.065180392,0.249703779,0.222913816,0.164472255,0.068784504,0.114367011,0.015860888,0.055233547,0.032428784,-0.02955545,0.000230763,1.31E-51,0.005514623,7.40E-14,0.021630004,0.037293244
PIK3AP1,-0.277395242,NA,-0.248199177,-0.28938458,NA,NA,-0.196732985,0.137033999,-0.07361861,-0.422268154,-0.159469083,0.226394213,0.032469149,0.106307041,1.19E-05,1.91E-51,0.169247921,0.119452996
AC116366.3,0.037713613,-0.286680028,-1.197801598,-0.230137529,-0.337380076,0.197260392,-0.092190432,-0.248369134,-0.526390501,-0.280963419,-0.508872763,0.065657645,0.007895811,3.48E-17,2.34E-51,1.34E-30,1.87E-12,0.005064741
THSD7A,0.104002348,-0.121076766,-1.079024473,NA,NA,NA,0.016016369,-0.089612756,-0.463121778,0.003886783,-0.466894918,-0.96045339,0.722187739,0.004283072,3.85E-50,0.973975189,0.169936418,0.022481974
IGF2BP2,0.109943908,0.417815845,0.086236852,0.205561568,0.176382222,0.594739844,-0.007995083,0.150491791,0.037300634,0.030964657,0.034694618,0.153855968,0.83731878,5.58E-50,4.63E-06,0.002581322,0.192842698,8.67E-07
MBNL1,0.049293937,0.321746016,0.018390268,0.239093057,0.09620781,0.222898643,-0.036950791,0.119967278,0.013926796,0.035112202,-0.009712109,0.017056079,0.068310287,1.80E-49,0.049609536,1.60E-06,0.524667727,0.263779742
PDZD2,NA,-0.036114602,-0.840701166,NA,NA,0.256109387,-0.209065462,-0.105187008,-0.321113104,0.168221828,-0.045333072,0.116876831,0.079391767,1.05E-26,2.54E-49,0.006362645,0.749878201,0.003263578
PPM1K,-0.098902369,-0.205044039,-0.738057038,-0.218314913,-0.411116899,0.368543339,-0.080425578,-0.226245684,-0.263505633,-0.365203913,-0.413634112,0.111939131,0.139209162,1.45E-18,8.31E-49,8.80E-13,5.17E-06,1.67E-05
FBXL7,0.265350283,NA,-0.387296791,NA,NA,NA,-0.052519361,-0.004618146,-0.125190182,-0.044058581,-0.224207225,-0.111658324,0.111859536,0.923191197,1.98E-48,0.665484106,0.213451755,0.520637672
USP18,-0.227755327,-0.08345054,-1.30982087,-0.311123302,-0.6379056,0.250738439,-0.207973543,-0.241203268,-0.551830439,-0.642785932,-1.21641718,0.079083417,0.001994268,3.17E-22,2.03E-48,1.08E-26,4.28E-12,0.00089442
SRPX2,NA,-0.641759224,NA,NA,NA,NA,0.14068807,-0.434395335,0.029407154,-0.185094097,-0.345199379,-0.153048647,0.277169732,1.10E-44,0.815945638,0.036340693,0.328617198,0.506349142
PBX1,-0.111858529,-0.377936185,-0.08724512,0.317776028,0.515990601,0.289509336,-0.071037158,-0.216504829,-0.027350524,0.065714843,0.134513724,0.016670054,0.000144295,1.22E-44,0.007361222,0.001562617,2.96E-07,0.381275567
CCSER1,NA,-0.23229717,0.093421361,0.170393807,NA,0.197737236,0.098823054,-0.22021216,0.053203067,0.008623263,-0.04175119,0.015908594,0.313143001,9.26E-43,0.000466433,0.342705995,0.694963418,0.32332476
IFITM2,NA,-0.399858821,-2.334798848,-0.251850384,-0.716074362,0.231951753,-0.157031086,-0.333633857,-0.966496631,-0.808297277,-0.760515754,0.144901548,0.212818393,5.41E-16,7.45E-42,8.75E-12,7.32E-10,2.37E-05
GLS,0.495514405,0.701031523,-0.033376353,0.333386262,0.134186934,0.482484728,0.228237162,0.164509708,-0.006486529,-0.011995772,0.048941663,0.148071568,3.35E-31,2.73E-41,0.560436151,0.456847257,0.147495399,2.30E-07
TAP1,-0.091145497,-0.373955132,-1.731512969,-0.671897605,-0.713802013,0.206261411,-0.132789033,-0.356972567,-0.57952636,-0.650403834,-0.746531681,0.152099061,0.014526823,3.01E-26,1.06E-40,3.99E-26,6.17E-07,3.30E-10
EPB41L1,-0.317409445,-0.321064983,0.11359618,0.18045514,0.043111849,0.107265027,-0.097282006,-0.203210378,0.03480649,0.024009001,-0.003223047,-0.004454653,0.061846205,5.04E-40,0.156240185,0.089455987,0.956245855,0.861465241
FAT1,-0.131818839,0.312556349,0.09651789,0.38840651,0.205692863,-0.079944978,-0.04052001,0.122653591,0.026813571,0.100389827,0.009426554,-0.088363449,0.113781262,8.28E-40,0.058365223,9.52E-28,0.800993183,0.128521139
PHF11,0.034861616,0.076558467,-1.372957222,-0.499575724,-0.138914367,0.191023421,-0.059702441,-0.154728303,-0.581525682,-0.493038309,-0.374757745,0.029599902,0.271795813,2.05E-10,2.11E-39,1.45E-34,0.00032693,0.238425326
RICTOR,-0.040051912,-0.036301721,0.035631209,0.008281366,-0.096917581,0.14315432,-0.083747167,-0.117687503,0.008903393,-0.121948839,-0.148079868,0.01605194,0.00011239,4.40E-39,0.491874633,4.45E-26,5.75E-10,0.43662991
XACT,NA,0.280986501,-0.46310947,NA,NA,NA,-0.177527466,0.100137115,-0.118323427,0.003036904,0.128160395,-0.046631759,0.213860947,3.06E-18,4.49E-39,0.952171776,0.180768359,0.605998161
HDAC4,-0.06308561,-0.121177854,-0.474930354,0.165596216,0.229484445,0.150739151,-0.001425744,-0.060137223,-0.181771841,0.01283309,0.06650511,-0.03101757,0.964059592,0.079114378,2.06E-38,0.403921381,0.046024249,0.354826038
HLA-C,-0.618778256,-0.473306392,-1.701499782,-0.643731414,NA,0.204178168,-0.347440662,-0.420889085,-0.549834811,-0.488640451,-0.704652101,0.108380705,1.72E-05,7.17E-27,2.46E-38,3.07E-29,0.014745001,0.00017082
TAPBP,-0.245703549,-0.112345082,-1.258287103,-0.111166687,-0.117762116,0.140605936,-0.098793104,-0.137337991,-0.451321336,-0.148846478,-0.171760544,0.057756798,0.01035072,1.94E-09,5.30E-38,7.78E-16,1.32E-05,0.002899601
ZCCHC2,-0.132219298,0.099680086,-0.632980206,-0.399651321,-0.513679054,0.244000659,-0.13493206,-0.034969665,-0.213191538,-0.366233808,-0.468898262,0.025951229,0.011543767,0.077534982,7.43E-35,8.71E-38,3.46E-12,0.311089822
SACS,0.203841866,0.635264201,0.316860467,0.470734901,0.281148756,0.185773399,0.054408793,0.275689848,0.077211973,0.093173876,0.026151422,-0.056494019,0.206713146,9.91E-38,7.11E-15,5.14E-05,0.496900845,0.332849033
PLEKHA7,0.085864113,-0.256389383,0.0670017,0.211407741,NA,0.29411297,0.053014746,-0.239874107,0.02746266,0.017212261,0.092140939,0.063323088,0.054065797,1.48E-37,0.002585247,0.05859134,0.316930672,0.000181454
JAK1,-0.040978019,-0.145870354,0.017835504,0.279677449,0.176806005,0.233440736,0.078107967,-0.1739179,0.009850169,-0.005303289,0.086716939,-0.022802304,0.002303653,1.83E-37,0.564985861,0.801556304,0.005973853,0.227041476
