gene_ID;log2FC_A549;log2FC_BXPC3;log2FC_HAP1;log2FC_HT29;log2FC_K562;log2FC_MCF7;beta_cell_typeA549;beta_cell_typeBXPC3;beta_cell_typeHAP1;beta_cell_typeHT29;beta_cell_typeK562;beta_cell_typeMCF7;p_cell_typeA549;p_cell_typeBXPC3;p_cell_typeHAP1;p_cell_typeHT29;p_cell_typeK562;p_cell_typeMCF7
CCDC18;-0,166370639;0,325011387;0,10928588;-0,066152129;0,117919066;-0,14333693;0,013430913;0,168105791;0,02973622;0,026526777;0,012290568;0,009695062;0,559093288;4,61E-08;0,428934931;0,351358168;0,781174302;0,809781515
IRS1;0,205471631;0,164160175;0,093833124;-0,133537727;NA;0,258737232;0,057663142;0,117436258;-0,003326451;-0,07573282;-0,076842566;0,105267498;0,008377427;0,000298219;0,967304752;0,00644513;0,60100743;4,61E-08
PLXNA2;-0,664044686;-0,242576209;NA;-0,165257135;NA;-0,380124992;-0,25234834;-0,048524192;0,097211174;-0,053671049;-0,250159923;-0,006599878;4,67E-08;0,074002838;0,50338359;0,039992154;0,07729136;0,93335443
BCL2L1;0,117380225;-0,038161498;0,001627877;-0,171103825;0,038529012;0,261004137;0,022407974;-0,01735381;0,018710024;-0,09483721;0,017448164;0,065949387;0,215114097;0,536239838;0,719081646;4,93E-08;0,60448434;0,042772088
LRRN2;-0,413637723;NA;NA;NA;NA;0,070027168;-0,164494963;0,242793343;-0,356605252;-0,24149314;0,530268161;-0,08024563;4,95E-08;0,525791794;0,360573691;0,587942348;0,090266561;0,159566872
PPARGC1B;0,076615736;0,707849928;0,062745904;0,138703479;0,158657861;0,100273239;0,031208414;0,306506774;-0,041041793;0,126323015;0,07269833;-0,046396647;0,338174775;4,97E-08;0,229515861;0,025805231;0,136456427;0,42836884
POF1B;NA;0,683314789;NA;0,054856444;NA;0,439721102;0,151402185;0,185020525;0,536200243;0,050955282;-0,540280526;0,045546943;0,123989622;0,000572448;5,00E-08;0,011179778;0,185821368;0,510180539
NCOA2;0,07319435;-0,004024703;0,039593952;0,008014832;-0,018541185;0,068693679;0,067650543;0,011204437;-0,020788097;0,01082588;-0,050003192;0,042255397;5,07E-08;0,65256129;0,35391854;0,548178004;0,123415108;0,007737348
AC048341.1;0,215771604;0,681726254;-0,017129283;-0,221842319;NA;0,31377412;0,107406715;0,25203989;0,044711474;-0,091250793;0,105474498;0,107052594;5,08E-08;1,52E-06;0,494445985;0,116726593;0,33686024;0,0445261
RRAGB;0,375219806;-0,198741844;-0,024491672;-0,022441746;0,543238809;0,049487993;0,148562102;-0,049288383;-0,109155127;0,017764035;0,037056239;0,097339665;5,10E-08;0,578149729;0,069158762;0,757352052;0,725486476;0,209040544
CENPK;-0,559522671;0,411548158;-0,070774898;-0,077545832;0,14150831;0,147111458;-0,152503404;0,176988793;-0,023510463;-0,068825024;-0,008605718;-0,004439215;5,11E-08;7,00E-06;0,547640261;0,016651093;0,860135528;0,906172665
CLSPN;-0,494505457;0,332847031;-0,064735136;-0,074677553;0,214309513;-0,006120793;-0,173369568;0,121384617;-0,037341879;-0,015711142;-0,022661461;0,010809815;5,14E-08;0,001349961;0,283695362;0,63379277;0,647605111;0,776720341
ZFP90;0,063353196;1,005033206;0,094097487;NA;NA;0,014591623;0,021747047;0,308985079;0,078049304;-0,061663227;0,048524086;0,04376504;0,553535819;5,16E-08;0,165007877;0,443033531;0,737512009;0,329207756
WASHC2C;0,136316205;-0,276663501;0,221514041;-0,021418523;0,187585999;-0,850511321;0,134881477;-0,079343117;0,121540467;0,079949135;0,010694548;-0,194549547;5,30E-08;0,232374253;0,063645112;0,235884986;0,911156851;0,03952266
DOCK3;0,159774804;NA;0,083979472;NA;NA;-0,674164141;0,088171704;-0,144984958;0,055013648;0,006600687;0,267820999;-0,369710184;5,46E-08;0,324714406;0,00301987;0,957676315;0,077937855;6,97E-05
PPM1K;NA;-0,155832744;0,017064388;NA;NA;0,900285652;-0,022683649;-0,011632144;0,027902879;0,073066574;-0,227883368;0,291961327;0,777965225;0,905543238;0,628066911;0,401882757;0,225150137;5,52E-08
UGT1A9;NA;0,801176357;NA;-0,116929752;NA;NA;-0,447169381;0,256520286;0,155738731;-0,038459173;-3358,882555;0,020484957;0,201074022;5,58E-08;0,635243032;0,213731199;0,994906345;0,939716156
LRRK1;0,144402384;0,12128549;0,194950821;-0,113307536;NA;-0,807992452;0,072612033;0,014093745;0,04517488;-0,022320917;0,256419568;-0,347279267;5,74E-08;0,702864935;0,202614263;0,331309915;0,112843559;4,08E-05
ARHGAP8;NA;0,238364164;0,458503601;0,043846292;NA;-0,074396748;0,187049147;-0,001094952;0,213978502;0,017651151;0,221704195;-0,072470707;0,018718626;0,98241069;5,90E-08;0,566982368;0,479310718;0,105743644
TMPO;-0,527717906;0,475524139;-0,004561256;-0,007127959;-0,010462182;0,079592467;-0,090875623;0,204483854;0,008483895;0,001794914;-0,039940012;0,073597505;3,18E-05;5,94E-08;0,751566117;0,93715931;0,405492286;0,004747503
PGRMC2;-0,423715487;-0,297909086;0,038016632;-0,045121842;NA;-0,506121665;-0,145506557;-0,048690715;-0,037908487;-0,014602644;0,040431162;-0,108452765;5,97E-08;0,458470036;0,577132841;0,820294916;0,736514679;0,163367105
PRKCE;0,144150766;0,002250408;0,032719204;-0,034610038;-0,011653471;0,049306765;0,068568188;-0,004782304;-0,014743702;0,023819299;0,033748901;0,033061948;5,98E-08;0,828310259;0,480368508;0,127077691;0,634006199;0,0389488
BARD1;-0,493894383;0,599027522;-0,01227922;-0,067099552;0,057023566;-0,18310748;-0,091259855;0,232653276;-0,066697697;-0,024755438;-0,102037;-0,052956062;0,010170421;6,01E-08;0,088485542;0,502591114;0,158338281;0,123416323
HECTD1;0,13001439;-0,047950169;0,103174688;0,006634392;-0,079017931;-0,085506901;0,06090341;0,004796108;0,029726813;0,012225626;-0,046643899;-0,029654225;6,10E-08;0,797022565;0,208976175;0,585438229;0,190784481;0,117689829
PITPNM2;-0,085012743;-0,279319877;-0,027065064;NA;0,174551683;0,542307025;0,00151196;-0,129398025;0,04974169;-0,136799562;0,03368364;0,25856397;0,938317124;0,000523625;0,313740991;0,077418507;0,65364604;6,33E-08
ARHGAP27;NA;-0,25490121;NA;-0,101000695;NA;-0,274283271;0,18591199;-0,106603288;-0,118912175;0,017232465;0,068751061;-0,077395695;6,37E-08;0,085707152;0,319915264;0,606417319;0,695926372;0,295082456
ZNF609;0,064683013;-0,066956484;0,059551552;-0,025918936;0,142552519;-0,094972429;0,053213742;-0,01834062;-0,003906212;0,029937083;0,0047942;-0,056376762;6,37E-08;0,508370638;0,834129424;0,064364393;0,848438905;0,00140361
MAP3K4;-0,421751241;-0,197492556;0,017536302;-0,210626753;0,075371378;0,114871341;-0,118768287;-0,04396543;0,005097538;-0,121982852;-0,011090096;0,068621876;6,43E-08;0,132829633;0,887406177;1,08E-06;0,770595722;0,163635951
TSEN2;0,185014292;0,520721151;0,171639665;0,028495767;0,179714316;-0,01300875;0,105703226;0,172134583;0,006350047;0,051355908;-0,023138772;0,013154137;6,94E-08;0,002171898;0,856897902;0,077136817;0,709115729;0,670680069
MCU;0,15445274;0,139200024;0,022792032;0,000236966;0,044203374;-0,1484022;0,066187252;0,065159313;-0,014821777;0,052525809;-0,003456;-0,031776179;7,00E-08;0,027549594;0,617834252;0,022101745;0,943723395;0,217868369
CNNM2;0,365991159;0,067533594;0,081295899;0,114417165;-0,253908098;0,050644958;0,128122717;0,078527295;0,002649957;0,07790656;-0,079922185;0,075034961;7,17E-08;0,265551679;0,951298464;0,111201006;0,308590868;0,052525624
PTPRB;NA;-0,806600791;NA;-0,041326527;0,285620056;NA;-0,036488124;-0,400802377;0,160537252;-0,00489268;0,080935349;-1,640912913;0,73536791;7,17E-08;0,372187156;0,916080499;0,324737351;0,339697336
GNG4;-0,786983486;NA;0,208561827;NA;NA;NA;-0,300247169;-0,167446835;0,066368422;0,244682107;0,470291547;0,007675989;7,26E-08;0,684272987;0,232077001;0,48935107;0,286443401;0,930517631
NEK7;-0,24053091;-0,376356578;0,126898194;-0,327464261;0,141055325;0,016837441;-0,053857197;-0,083830512;0,048682465;-0,154609996;0,024064127;0,007838226;0,000390952;0,002137751;0,146555549;7,28E-08;0,557798093;0,73528405
TRAPPC9;0,101028112;0,165954921;0,073479901;-0,034762751;0,018212816;0,026671262;0,064355589;0,042224488;0,067734526;-0,006702034;-0,036356959;0,020978337;7,84E-08;0,171348959;0,001273683;0,530534077;0,228632212;0,18160138
AC009262.1;0,249464743;-0,525306014;-0,084886387;-0,291522363;NA;-0,404240052;0,090422184;-0,226146641;-0,005733017;-0,133706305;0,014980194;-0,024520875;0,000944087;7,92E-08;0,862630324;0,04393595;0,962664506;0,717532139
CCPG1;0,300006466;-0,020079965;-0,060994345;-0,100062342;0,050806885;-0,317310425;0,106934552;-0,011618698;0,038366522;0,044409637;-0,008353416;-0,115030934;8,10E-08;0,815664168;0,575388205;0,430392427;0,892271796;0,028883637
SLC16A2;-0,344978423;NA;NA;NA;NA;0,286855292;-0,161047159;-0,108126571;0,156791992;0,50797139;0,34165541;0,083118005;8,16E-08;0,649664727;0,261767689;0,050862442;0,563402574;0,240396504
TOM1L2;0,217608343;0,438435126;0,156947188;0,055224848;0,236824436;-0,113701759;0,104413247;0,124022082;0,082394498;0,03795809;0,10109523;-0,098476136;8,48E-08;0,000399284;0,119957041;0,480542818;0,313488261;0,000871263
DZIP3;0,130848759;0,814042016;-0,002611897;0,15354398;-0,062317335;0,019571479;0,112136443;0,293756885;-0,023744547;0,121391909;0,050634461;-0,047650953;2,04E-05;8,57E-08;0,543198735;0,007006388;0,622306687;0,330581553
PTPN1;0,248441325;-0,19723938;-0,078568252;-0,114252784;0,081606133;0,060566127;0,103362478;-0,055449201;-0,048887504;-0,076079421;0,014550288;0,006518144;8,67E-08;0,022908313;0,237445124;0,002768759;0,723870134;0,751384161
C6orf132;NA;-0,025830579;NA;-0,370566113;NA;0,811471712;0,211950423;-0,028632459;0,107143725;-0,229292745;-0,644890188;0,218600991;0,073481878;0,624612859;0,669445066;8,95E-08;0,288398247;0,004429929
EFHD2;NA;0,112196132;-0,250740965;0,00266301;NA;NA;0,198690976;0,049008599;-0,167268498;-0,00578361;0,014029227;-0,157719132;9,02E-08;0,19275723;0,066264638;0,915854878;0,915728587;0,177242119
DIXDC1;-0,597623383;NA;-0,082633079;0,022551026;0,515071416;0,095914928;-0,1791671;0,174950873;-0,005956849;0,037259722;0,033583163;0,024565729;9,16E-08;0,221795138;0,927011897;0,582998633;0,681985599;0,768625181
RIN2;0,006273065;-0,264148085;0,283466074;-0,002166787;NA;-0,384639767;0,021942063;-0,106073191;0,270727701;-0,037014451;0,455775799;-0,258837006;0,308066568;0,000474183;9,80E-05;0,236454803;0,037390071;9,29E-08
MAP7;0,084876504;0,096854775;-0,013295705;-0,001364018;-0,070378125;0,030717425;0,071021377;0,052831125;-0,017068514;0,039065586;-0,089716902;-0,018894296;9,50E-08;0,060705379;0,664177894;0,027912654;0,220986067;0,356531587
RALB;-0,451938777;-0,354188709;NA;-0,251419721;0,405536559;0,024409867;-0,209946358;-0,133211577;-0,004306298;-0,110932266;0,117792334;0,008876446;9,54E-08;0,015131132;0,961694627;0,008980618;0,198025961;0,847401807
NINL;-0,035229775;-0,337906973;-0,055854143;NA;NA;-0,324051114;0,009938894;-0,117355246;-0,025411761;-0,021256981;0,022747461;-0,163863604;0,47623198;0,008086911;0,473002103;0,879560447;0,940281251;9,54E-08
SNX24;-0,264022391;-0,2368648;0,007042245;-0,065898665;0,153690326;0,435423319;-0,056075165;-0,085701773;0,04521696;0,007176568;0,037608509;0,155095482;0,022234996;0,315791301;0,282023905;0,899606201;0,643196121;9,58E-08
PDCD6IP;-0,310571087;-0,520303812;0,059722505;-0,171571236;-0,047272928;-0,046505561;-0,091473504;-0,154791143;-0,002361142;-0,058559021;-0,128344545;-0,005324449;9,59E-08;0,000287791;0,951230391;0,112425269;0,021707812;0,855025785
SSH1;0,125316215;-0,188836065;-0,028485282;-0,135754611;0,20399495;0,072765687;0,072028981;-0,080569058;0,022453331;-0,038138201;0,107721673;0,018514803;9,64E-08;0,003815262;0,649602942;0,314975524;0,167169076;0,609661114
HSP90AB1;-0,292321503;-0,226845746;0,045418003;-0,058698859;0,160234797;-0,141890027;-0,056158611;-0,030695653;-0,025458447;0,000285412;0,038625139;-0,041624307;9,72E-08;0,109273868;0,130657396;0,986628414;0,154478196;0,083278061
AMPD3;0,433045657;-0,706486438;NA;-0,295629027;-0,117725486;NA;0,113984598;-0,268741801;-0,104036161;-0,099941158;0,025741796;-0,015112348;0,000925623;1,01E-07;0,346034147;0,174177278;0,75558463;0,900908061
FOXM1;-0,715190164;0,538757235;-0,094029838;-0,035245191;0,064647709;0,206194665;-0,085741595;0,232928387;-0,056824695;0,011839748;-0,111563432;0,023540759;0,0207394;1,02E-07;0,260605399;0,747534828;0,241639551;0,659289373
SCARB1;0,004611615;-0,200553008;-0,03369528;0,039026962;0,302188591;-0,561014497;0,006113771;-0,059923507;-0,066958249;0,050747425;0,184811876;-0,339409598;0,810269248;0,275709911;0,057217057;0,215466278;0,003013368;1,03E-07
PLCL1;NA;0,207438799;NA;NA;0,067087812;NA;0,225832036;0,047013046;0,302434628;-0,067447963;0,01252567;0,036828711;1,03E-07;0,383157092;0,003224883;0,405673815;0,811833503;0,796256849
MFAP3;-0,334455547;-0,255858905;0,052136848;-0,060075614;-0,002678421;-0,28787241;-0,120313584;-0,034093986;-0,032201813;0,033075381;-0,055527565;-0,236717591;1,04E-07;0,567743034;0,581025157;0,559888298;0,457016903;4,58E-07
AC091057.1;-0,448227032;0,498344023;0,031549489;-0,007506112;0,125901583;0,094635062;-0,009718946;0,215684091;0,023054081;0,024536261;-0,0170649;0,096038201;0,675473148;1,04E-07;0,488435647;0,372992794;0,737506669;0,012710802
PLAUR;-0,574916706;-0,620794162;NA;-0,096183952;NA;NA;-0,241086819;-0,196901323;-0,084691048;0,028713439;-0,12170758;-0,098721624;1,06E-07;0,001754156;0,4930094;0,622589289;0,421720804;0,482594528
INCENP;-0,620279224;0,591191754;-0,016689186;-0,07706761;0,288091335;0,295468968;-0,037452355;0,224824082;0,026768546;-0,004357808;-0,07073648;0,10544024;0,109657144;1,08E-07;0,435695014;0,877525448;0,286843874;0,007600143
PYGL;-0,491683147;-0,013009205;0,107330013;-0,222641591;NA;-0,139444944;-0,121678214;-0,0463953;0,059596526;0,008400588;0,011479381;-0,089578301;1,18E-07;0,308805681;0,070096636;0,889087887;0,925040657;0,18253162
KIF15;-0,544293913;0,769759161;-0,109997312;-0,037309532;-0,073566186;0,067821151;-0,077129894;0,306531331;0,003194093;0,003539903;-0,108517019;0,045789052;0,023719716;1,21E-07;0,921135762;0,928528296;0,056472549;0,193257954
NFYB;NA;0,280374207;-0,094984307;-0,216299097;NA;-0,316323415;0,168617297;0,151724853;-0,041884494;-0,070484657;0,125360963;-0,070516134;1,22E-07;0,092903808;0,510595018;0,334006704;0,29897326;0,313348822
CDK12;0,066770859;-0,024123331;0,02157164;-0,053313457;0,188136828;0,000274778;0,063954046;-0,005236342;-0,004527461;-0,023102135;0,019643642;-0,001490263;1,23E-07;0,855420511;0,865684651;0,327938794;0,585575462;0,96254198
SNCA;NA;0,677100432;0,036732227;NA;-0,095314456;NA;0,212973106;0,313794673;-0,045682634;0,276752884;-0,05230993;-0,705603065;1,25E-07;2,07E-05;0,297854275;0,207880928;0,525366482;0,34376688
UHRF1;-0,84633967;0,340143784;-0,128903279;-0,105438607;0,115417737;0,295601372;-0,208711891;0,122698066;-0,102635948;-0,006839203;0,027572717;0,060737696;1,26E-07;0,026520701;0,014510322;0,862444553;0,712033084;0,240066817
ANO4;NA;NA;0,154357515;NA;NA;NA;0,100711197;0,181292807;0,133349252;0,239664941;-0,107998208;-0,073983053;0,2546281;0,388071338;1,29E-07;0,118997573;0,727229147;0,812475501
ERBIN;0,104422769;-0,062329373;0,020291895;-0,047634062;-0,024285511;-0,081777718;0,04794519;-0,004299001;0,008787205;-0,026059326;-0,033243987;-0,020376659;1,32E-07;0,84632756;0,703828323;0,140262228;0,320849331;0,283393949
MYO1D;-0,190051535;-0,338441032;0,158757525;-0,117084149;0,082751918;-0,034797756;-0,020337075;-0,116025714;0,124735538;-0,051545821;-0,030521943;-0,013045025;0,589258156;1,35E-07;0,001450624;0,002566589;0,266014946;0,622474641
EPB41;-0,017943868;-0,310052223;-0,021444323;-0,013492175;0,016773192;-0,368534314;0,002990034;-0,092940076;-0,054912699;0,011959718;-0,022432046;-0,177336692;0,877875652;0,005475426;0,022317801;0,670265082;0,364464072;1,37E-07
ANKMY1;0,351233014;0,181995677;-0,034566411;-0,018413499;-0,020954467;-0,161219046;0,108521667;0,049592034;-0,089708425;0,023822226;-0,097830121;-0,015970556;1,42E-07;0,252897376;0,043845625;0,384435552;0,051501283;0,669530752
LRP11;-0,426376931;-0,249020821;0,103877698;-0,017425902;NA;-0,189921935;-0,157387254;-0,100081345;0,074370223;-0,026181618;-0,158722299;-0,028092589;1,47E-07;0,062330596;0,291085207;0,608257065;0,364486402;0,497797194
ACIN1;0,042356657;-0,074558721;-0,008249723;-0,035313368;0,167704373;-0,017474541;0,063577099;0,021122124;-0,000848198;-0,003074325;0,045250091;0,011906747;1,48E-07;0,350677369;0,973385979;0,906810905;0,171113103;0,588834056
EPHA3;NA;NA;0,275217729;NA;NA;0,158813115;0,044471479;-0,706636687;0,174465682;-0,129903519;-1,024655235;0,252802688;0,793235999;0,112169213;1,49E-07;0,695528957;0,254188374;3,55E-05
GYS1;-0,08266669;-0,691156999;0,2163973;-0,071307359;-0,03143175;-0,075726708;-0,016937687;-0,220926846;0,034198146;0,012925277;-0,042928646;-0,076986313;0,612732669;1,49E-07;0,496558966;0,759970452;0,63435222;0,146318885
HNRNPA2B1;-0,289686776;-0,065786518;0,037861433;-0,011555348;0,076467879;0,122432001;-0,048709388;0,014750316;0,006640203;0,004573341;0,017848685;0,061341662;1,50E-07;0,348328307;0,637400309;0,696418233;0,455184374;2,75E-06
PAFAH1B1;-0,349290116;-0,078685341;-0,004731276;-0,094071357;0,11971393;-0,056508382;-0,075886413;0,004938517;-0,052314686;-0,030537813;0,085489581;-0,013714048;1,50E-07;0,851314257;0,057331663;0,244806969;0,086997846;0,611936548
LIPG;NA;-0,777511771;NA;-0,048766888;NA;NA;-0,4170371;-0,375979676;-0,060140877;0,001055475;-0,058389987;-0,133156019;0,332962008;1,53E-07;0,524776363;0,974784071;0,902283274;0,670401797
C5orf66;0,404292708;0,48281105;0,063118376;-0,100310814;0,056145539;-0,286639896;0,141840941;0,13947729;-0,00806131;-0,018722328;-0,084224223;-0,116039485;1,53E-07;0,003411509;0,8839451;0,719310413;0,170601766;0,138291891
PDLIM5;-0,279890057;-0,116978551;0,040220869;-0,168547482;0,068201684;0,159975024;-0,093885185;-0,059595369;0,00130235;-0,068848424;0,002099282;0,034539144;1,55E-07;0,008120435;0,968244532;0,000136835;0,959129224;0,186781652
AC245041.2;-0,217908415;-0,360241433;NA;NA;NA;NA;-0,091149805;-0,124760614;0,291368727;-0,552912962;0,409061879;-0,569059272;1,56E-07;1,64E-05;0,211810837;0,011288333;0,148515719;0,037593872
IQGAP1;-0,160232546;-0,276927113;0,124221805;-0,103201586;0,276448997;-0,066244767;-0,043772936;-0,095590503;0,062448252;-0,051838493;0,095450251;-0,016405683;3,45E-05;1,57E-07;0,023491259;0,001240143;0,007628236;0,383058841
LPP;0,006425024;0,058664436;0,05255381;-0,023377261;0,327453366;0,101363608;0,04113748;0,006984131;0,05037869;-0,00814249;0,116860413;0,021534472;1,57E-07;0,712201586;0,057422618;0,61983724;0,283509248;0,134740407
AFF1;-0,078096163;-0,415767121;0,122618983;-0,123069697;0,043813885;0,056575001;-0,00551475;-0,14416261;0,064467918;-0,049774269;-0,023276161;0,01893398;0,679109669;1,60E-07;0,006282088;0,003431486;0,509825457;0,504336591
DLG1;-0,131334306;-0,057700981;0,057880168;0,030988943;-0,020097164;0,050363867;-0,058928363;-0,010808781;0,018471344;0,038065749;-0,029640893;0,009586694;1,62E-07;0,528553672;0,383468535;0,019658857;0,344991716;0,594240484
NFIA;0,05509542;0,629917973;0,041326578;0,039734481;0,030085005;-0,387627573;0,069532904;0,057232628;0,00458814;0,055897092;-0,006881496;-0,209974294;1,63E-07;0,028608014;0,831858123;0,000410291;0,854467669;0,002453227
GRAMD1A;-0,019645636;-1,030407911;-0,032882448;NA;0,107173385;-0,575760839;-0,017514742;-0,338291172;0,034638726;-0,036677161;-0,128660982;-0,240173516;0,541177839;0,004976194;0,416842542;0,739417515;0,147225533;1,65E-07
GOLGA2P5;NA;0,115979676;NA;0,009859265;NA;0,039543727;0,23035289;0,080884677;-0,048556222;0,050546628;-0,189152916;0,067132704;1,67E-07;0,293597576;0,577547929;0,384250976;0,1541037;0,186473465
GRIK2;-0,576993863;-0,168224837;-0,220040793;NA;NA;NA;-0,255719641;-0,138113391;-0,100464969;-0,228482922;0,306175949;0,186270145;1,70E-07;0,135458167;9,16E-06;0,097438698;0,046521611;0,115890672
LUZP2;NA;0,888880327;-0,066651415;NA;NA;NA;-0,031049843;0,280150071;0,001197272;-0,140282456;0,142708712;0,09683558;0,845724992;1,71E-07;0,964063471;0,468090306;0,633434971;0,558632862
PPP2R5A;0,250421202;-0,100308385;8,57E-06;-0,046079405;0,085290389;0,602998851;0,101771428;0,01393132;-0,094364458;0,012654628;-0,020886747;0,221987391;0,000867783;0,782028467;0,119639026;0,722990365;0,683383006;1,71E-07
DNMT3A;0,24252836;-0,135430551;0,012980309;-0,086689115;NA;-0,318278986;0,1116684;-0,149718096;-0,045607293;0,004647738;-0,333640144;-0,17141707;1,71E-07;0,081005273;0,383031742;0,928294218;0,303063007;0,000528817
NEK6;0,153673518;-0,385298702;0,074323475;-0,109774092;0,125089656;-0,129474314;0,095049632;-0,102961445;-0,044487852;-0,048559316;0,141836176;-0,037960101;1,72E-07;0,048006786;0,285285652;0,247527994;0,14725691;0,369334741
IFT74;0,195726688;-0,217987696;0,046094783;0,099645708;0,214324865;0,034250305;0,126243036;-0,030012406;0,003087929;0,095009739;0,04139872;0,045642943;1,72E-07;0,649855504;0,951673166;0,052720608;0,702931973;0,391424741
ZNF83;NA;0,342624734;-0,014661361;-0,146078133;0,114516469;0,095334898;-0,068657824;0,129732019;-0,024920787;-0,067844759;-0,008586506;0,041782689;0,515052652;1,73E-07;0,436728613;0,061525996;0,834578063;0,267261185
WHRN;-0,400347469;NA;-0,145926195;NA;0,139225875;-0,149134043;-0,207867772;-0,03083134;0,033252541;0,49588236;0,062383797;-0,056797408;1,73E-07;0,834235049;0,631274503;0,001410584;0,344941197;0,190142764
CAMTA1;0,079157984;0,118934838;0,063516352;-0,043395507;0,193093143;-0,318351959;0,067048589;0,077068797;-0,010585118;0,038783978;0,029375087;-0,141758975;0,000166603;0,004895374;0,675910226;0,149435856;0,558983407;1,75E-07
IGF1R;-0,093754876;-0,312779517;0,008385321;-0,072537831;-0,003380147;0,065818353;-0,006263259;-0,106842191;-0,02453602;-0,036559561;0,093375748;0,015353696;0,354662791;1,77E-07;0,204219585;0,015370912;0,041676821;0,169853704
NKD1;-0,484416592;NA;-0,192369721;0,113766657;NA;NA;-0,236680611;0,390726323;0,003540187;0,115914579;0,58303492;-0,076374102;1,86E-07;0,072575602;0,959927031;0,052252627;0,070293649;0,596599891
CALR;-0,50253739;-0,206375539;0,046387643;-0,126125416;0,184758292;0,127206857;-0,101568635;-0,081468757;-0,03931256;-0,074524663;0,052520277;0,060648676;1,87E-07;0,007194798;0,140412787;0,00812731;0,294509233;0,070035144
KLC2;-0,518530732;-0,182714496;0,03419593;NA;NA;-0,530004915;-0,23756296;-0,086907744;0,123481335;0,126496553;-0,094769341;-0,223716637;1,88E-07;0,278918862;0,082356798;0,111476969;0,430808803;0,000352713
CAV1;-0,113586024;0,064574596;NA;NA;NA;-0,375990209;-0,06309733;0,048008047;0,184620418;-0,028579509;0,093780915;-0,344010893;0,042967297;0,089342966;0,37285591;0,857321419;0,746631007;1,88E-07
PRC1;-0,558762266;0,284282259;-0,006917116;-0,03910037;0,009718003;0,182965689;-0,090420804;0,191343048;-0,032383055;0,004048064;-0,082012221;0,07533142;2,74E-05;1,93E-07;0,336366777;0,879346335;0,127697908;0,014117046
TRIM24;-0,112690269;-0,031896646;-0,208689015;0,042323745;0,063474309;-0,044683091;0,047952236;0,059352362;-0,115574272;0,050675399;-0,001800862;0,012289596;0,021795517;0,224387099;1,93E-07;0,062366357;0,962817383;0,671697809
IFFO2;0,417704645;-0,396652545;NA;-0,080701094;NA;-0,364316601;0,11588307;-0,136735767;-0,177511779;-0,042202911;0,410961618;-0,14555954;2,03E-07;0,001549469;0,096403743;0,278492157;0,301944259;0,172182744
KRT8;-0,110021366;0,08642038;NA;-0,069237062;0,153711547;-0,255088872;-0,05603922;0,061295333;0,054729316;-0,026318746;-0,047561592;-0,121370722;0,000475153;0,11853356;0,594859848;0,109887046;0,513358458;2,04E-07
EVI5;-0,229228673;-0,330403322;-0,013004439;0,048111424;0,0092917;-0,11269985;-0,048955637;-0,117624311;-0,037886979;0,03829397;0,009024375;-0,03577461;0,001539839;2,07E-07;0,179741046;0,125930542;0,816866527;0,281614715
MB21D2;-0,441800973;0,162197052;0,215438046;0,013008758;NA;0,261990882;-0,139405561;0,043095366;0,07877115;-0,004930951;0,350285619;0,118293496;2,07E-07;0,281331848;0,016735054;0,908981368;0,062061626;1,37E-06
DPP9;-0,64339674;-0,14103679;-0,09244585;-0,101564291;0,25398584;-0,126485239;-0,160957145;-0,064080202;-0,019894811;0,006312577;0,03468589;-0,026934349;2,07E-07;0,070214398;0,705091925;0,878904694;0,601232428;0,645358837
MTMR4;NA;0,241092769;0,005762507;0,122668271;0,054205202;0,362060478;0,077447704;0,088083459;-0,104765225;0,020636851;-0,074366419;0,165048581;0,034812917;0,297299084;0,049257799;0,68484109;0,376810156;2,13E-07
ZNF185;-0,923069548;-0,459608179;NA;-0,421885906;NA;0,17476513;-0,36685606;-0,198675068;0,000407014;-0,209427986;-0,026819732;0,090862949;9,66E-07;2,13E-07;0,997963285;0,001445097;0,946421734;0,079500243
PRIM2;-0,402698615;0,100831532;0,017843163;0,029958772;-0,051535932;-0,006126018;-0,111372946;0,062950844;-0,030933441;0,035439087;-0,092274538;0,030328159;2,15E-07;0,020079306;0,25469761;0,09824182;0,01563205;0,171225631
FAM83G;-0,708028091;-0,056397;NA;NA;NA;-0,185535265;-0,226328472;-0,023941506;0,027557908;0,042418641;-0,017102687;-0,151676344;2,16E-07;0,772901818;0,870578991;0,562848866;0,928564534;0,147268411
SCAPER;-0,269123435;-0,069215545;0,141457072;8,82E-05;0,215109771;0,164720588;-0,034344858;0,01415196;0,090832757;0,002378264;0,044429027;0,06492123;0,031777708;0,661656523;2,17E-07;0,904416689;0,452670354;0,001299274
RCBTB1;0,236232526;-0,03478795;-0,0211325;0,074330051;NA;0,143535218;0,161723888;0,045200944;-0,096804393;0,026463636;-0,023054732;0,0373747;2,18E-07;0,376082125;0,10038299;0,614347297;0,866403496;0,624398649
GSE1;0,073122384;-0,087485699;-0,00354063;-0,031520866;0,053805858;-0,125814357;0,047928554;-0,007672048;-0,041356359;0,034953625;-0,070940232;-0,081243779;0,014121428;0,764205704;0,023764481;0,088085433;0,002720506;2,19E-07
GBF1;-0,323661529;-0,436360008;0,086794602;-0,011975682;-0,012642936;-0,015255085;-0,080345782;-0,121219923;0,017062953;0,018997717;0,049087794;0,013647093;2,19E-07;2,55E-05;0,508670812;0,382880952;0,265032931;0,583050737
