gene_ID,log2FC_A549,log2FC_BXPC3,log2FC_HAP1,log2FC_HT29,log2FC_K562,log2FC_MCF7,beta_cell_typeA549,beta_cell_typeBXPC3,beta_cell_typeHAP1,beta_cell_typeHT29,beta_cell_typeK562,beta_cell_typeMCF7,p_cell_typeA549,p_cell_typeBXPC3,p_cell_typeHAP1,p_cell_typeHT29,p_cell_typeK562,p_cell_typeMCF7
GAPVD1,0.092965222,0.305313088,0.144653687,0.074497642,-0.078950659,0.360641482,0.060531651,0.007569723,-0.018040979,0.041584546,-0.04331887,0.042441076,0.076898143,0.915873192,0.796994131,0.033773192,0.336560301,0.000459831
SLC12A8,0,0.584884678,0,0.116783678,0,0.265826808,0.014452718,0.104592939,-1.183371599,0.064221382,0.287112297,0.032552236,0.930534662,0.354702981,0.262762813,0.000460302,0.37838236,0.373155208
DEPDC1,0.617187202,0,-0.034514543,-0.045707643,-0.360210331,0.663119724,0.157009128,0.478668882,0.049419999,-0.051203926,-0.015889093,0.120938745,0.009851273,0.004588847,0.658407046,0.187114599,0.902619054,0.00046118
CAST,-0.383633211,0.003203075,0.174761089,-0.188707924,0.083472139,0.065408088,-0.090812348,-0.016462248,0.139204013,-0.053686543,0.102147721,-0.021265618,0.000462279,0.760171677,0.040276258,0.022646904,0.111965911,0.183568599
DOCK11,0.247877915,0,0.333234704,0,0.060371838,0,0.06952524,0.136108248,0.123394984,0.098817764,0.063837653,0.227587744,0.194534173,0.709222203,0.209869418,0.351832569,0.094476653,0.000462598
PLCL2,0.040480388,0.119594957,0.164117028,-0.091777076,0,0,0.022169366,0.022159218,-0.000165395,0.005840387,-0.211098467,-0.246291083,0.724056166,0.895199664,0.996898595,0.86979249,0.384766982,0.000465639
ARPP19,0.057156238,0.837848171,-0.082869623,0.011115895,-0.1659792,0.332224156,0.048845492,0.215826084,-0.104570667,0.026400977,0.017688163,0.035769009,0.170134296,0.000466656,0.1893672,0.123103555,0.751936591,0.004840536
SMC5-AS1,0,0.234627513,0.036965875,0.189941882,-0.250874707,0.740299588,0.238534481,-0.066081163,-0.060081037,0.0440733,-0.074794785,0.111936937,0.022180462,0.668638139,0.627974412,0.236110591,0.559480646,0.000467069
MUC20-OT1,0.246749464,0.384049828,-0.004340185,0.531267356,0.054384879,0.377082913,0.061482205,0.083295296,-0.103412589,0.141280783,0.039733747,0.055463645,0.107287018,0.459296411,0.322711692,0.00047026,0.474746762,0.011795754
BAZ1B,0.141006776,0.570412204,0.09186434,-0.063847437,-0.007399511,0.333942456,0.051289779,0.097538985,0.032813752,0.002602933,-0.000195895,0.042927364,0.037712958,0.072875475,0.459423487,0.833993633,0.995008229,0.000470671
PEAK1,-0.187864509,0.49876016,-0.061210734,0.091996208,-0.0475519,0.086198218,-0.043284438,0.062865552,-0.080676506,0.04558751,-0.027597791,-0.014982545,0.171389425,0.527955658,0.130944561,0.000470679,0.518985269,0.305466228
SP110,-0.212500159,0.437800594,0,-0.162639265,0,-0.090255393,-0.056309135,0.138476869,-0.292464048,-0.078740743,-0.475261568,-0.058750952,0.096485003,0.252857475,0.697428414,0.000471804,0.047846211,0.193680008
DPYSL2,-0.460796285,1.104113285,0.267480496,0.035266706,-0.252426729,-0.150761113,-0.079661112,0.481867499,0.09928151,-0.005879459,0.139140755,-0.089932234,0.036972083,0.000472036,0.116176901,0.91166272,0.183335557,0.00939143
SLC39A6,0.331973682,0.721103493,0.06701,-0.120753045,-0.18744932,0.527675577,0.135826077,0.132014752,-0.13306052,-0.026831862,0.096157729,0.064690099,0.006431526,0.331024234,0.345359292,0.53395546,0.397816688,0.000472087
PRTG,0.678536864,0,0.176744352,0,0,-0.00170737,0.179774832,-333.7462634,-0.030363599,-0.158487625,-0.974972644,-0.029815922,0.000473282,0.995110113,0.779003753,0.622741933,0.147902718,0.407426746
CDCA7L,0,0.930429434,-0.070019176,0.20875765,0.053246987,0.729937403,0.277908501,0.093676424,-0.142540116,0.096684291,0.106415896,0.123141346,0.005418428,0.530187544,0.300568406,0.000477699,0.179286432,0.000600716
VPS13B,-0.168715962,0.119670847,0.078492263,-0.087573976,-0.094712074,0.284154542,-0.019852269,-0.089293947,-0.044960551,0.0015078,-0.036628139,0.02827847,0.288823455,0.049993733,0.285649134,0.913435085,0.153261214,0.000479238
MRPL42,0.416147678,0.541028527,0.079458176,0.084229101,-0.009861142,0.027809424,0.178091513,0.003546073,0.019191583,0.051934271,0.021028349,-0.025150662,0.000482753,0.977736454,0.803707283,0.033528358,0.748446086,0.362126383
TIAL1,0.28929907,0.154870528,0.067422269,-0.081659924,0.162472634,0.225921077,0.114724884,-0.063907016,0.037987948,-0.014481238,0.037277298,0.017731203,0.00048324,0.399859578,0.565842146,0.444902959,0.523813808,0.365102715
SRPK2,0.015364261,0.154026337,0.106183981,-0.101923068,-0.033385758,0.308392688,0.017552409,-0.012468841,-0.012376415,-0.018994591,0.005577884,0.032449694,0.401122244,0.78558792,0.783759333,0.216129135,0.85022498,0.000484127
LARP4B,-0.072950734,0.118848416,0.107077857,0.019461589,0.194733908,0.224697008,-0.007820968,-0.066249022,0.043753709,0.01587451,0.119919952,0.019358562,0.729428798,0.204535317,0.34162618,0.180689914,0.00048685,0.056518072
TMEM38B,0.373702712,0.915556721,-0.196879262,-0.213407943,-0.369080637,0.246363644,0.153406566,0.294224007,-0.140391575,-0.026028169,-0.252711915,0.013812726,0.016891323,0.029231024,0.310139967,0.551620431,0.000486898,0.657927567
AC087762.1,0,0.187431166,0,0.407508851,0,0,-0.295130604,-0.033519326,0.187174544,0.14396715,-0.143128529,-0.249624449,0.336524284,0.485159331,0.622668851,0.000488173,0.671879524,0.018536356
UQCRC2,0.329495045,0.129924584,0.037890642,-0.036503792,-0.005452524,-0.195009392,0.077518714,-0.035735092,-0.019165258,0.025468675,0.006690335,-0.07351416,0.122674078,0.673360998,0.804770374,0.284501272,0.896178101,0.000488405
GTF2H3,0.546542662,0.463483399,0.062884998,-0.201793975,-0.008953887,-0.015461488,0.171596921,0.050006911,-0.009680949,-0.031551008,-0.037644006,-0.032569223,0.00048854,0.66820861,0.924474755,0.340535413,0.615059286,0.427150672
LDB2,0,0,0.301681487,0,0,0,0.226749003,-413.8864496,0.10004448,-0.065478909,0.107166687,-0.380537225,0.168507059,0.996020481,0.02087229,0.576299575,0.709002495,0.000489198
BBOX1-AS1,0,0.600826576,-0.296898549,0,-0.664184276,0,0.20884425,0.106261014,-0.287071063,0.088749665,-0.249415594,-0.376522076,0.029559306,0.202695088,0.000490893,0.439246498,0.004726725,0.004767689
NCKIPSD,0,0,-0.463050428,0.011479814,-0.028093465,0.765916277,0.16816998,0.231296802,-0.461334033,0.013014926,-0.089537974,0.126421631,0.049333527,0.343498574,0.024772198,0.760774846,0.489018871,0.000492183
XRN2,-0.005827045,0.485098732,-0.02859638,-0.016061166,0.049668834,-0.042212278,0.010184211,0.072279167,-0.035079038,0.007295085,0.028089891,-0.046160864,0.670582054,0.125751167,0.526088941,0.620530883,0.537499227,0.000492421
CCDC26,0,0,0,0,0.322214512,0,0.004916716,-0.917131213,0.663079982,-0.060575547,0.064548295,-0.033940652,0.968695323,0.084229704,0.000494682,0.531938975,0.21081853,0.679031304
PSD3,-0.268299016,0.404335801,-0.032878092,-0.123317758,0,-0.134910669,-0.069390416,0.054629385,-0.025168049,-0.013894363,0.120209842,-0.065310723,0.000783878,0.496392222,0.67010769,0.510593968,0.549765403,0.000497814
ANKRD10,0.036705345,0.48241057,0.055074997,0.028872331,-0.106794213,-0.114206406,-0.019270853,0.175303419,0.021325406,0.013551639,-0.064700447,-0.06674858,0.590122004,0.000498218,0.759185352,0.329769478,0.22890925,0.012910704
LPCAT2,0.770843197,0.308284303,0.416779834,-0.11856781,-0.157517166,0,0.204835836,0.022858554,0.266334292,-0.023433544,-0.009635585,0.004410728,0.000499165,0.765419915,0.075931693,0.257814287,0.927158912,0.935325942
CDCA8,0.063188707,1.652862727,-0.08645801,-0.266201272,0.02144111,0.693946141,0.048107556,0.526916517,0.163093769,-0.098415533,0.008206743,0.118613537,0.496748263,0.00060876,0.189565587,0.014495149,0.929675581,0.000500323
XPC,0.472366823,0,0.0375021,0.101853816,0.091863279,0.017735975,0.1246189,-0.214354306,-0.019322012,0.008336723,0.121950003,-0.035082517,0.000501661,0.447170871,0.839812669,0.845832619,0.04795201,0.063228869
CDK14,0.097835168,-0.300249735,0.069996112,0,0,0.385037541,0.067972582,-0.229931495,-0.066588632,-0.007011851,0.136600923,0.040049926,0.168550465,0.000503114,0.580279578,0.91453847,0.479526712,0.280919798
CLCN2,0,0,0.367553666,0.47855128,0,0,-0.35240638,0.10711162,0.19987833,0.123825973,-0.225031659,0.021254077,0.268968948,0.654219457,0.159803862,0.000504271,0.33263164,0.72280393
DHRS11,0,0,0,0.480465869,0.363946144,0,0.000833816,-0.446104592,0.191985243,0.126415912,0.124476205,-0.127480259,0.995779681,0.579250252,0.328935082,0.000507747,0.314416977,0.297248517
AC022639.1,0,0.403538721,0.259302353,0.348874684,0,0,-0.203484881,0.074310805,0.072314544,0.122806324,-0.393314636,-0.073495234,0.517039414,0.225064425,0.403198132,0.000509075,0.331570066,0.468868425
MLH3,0.103953477,0.129172522,0,0.006975621,0.405936415,0.492819238,0.052755698,0.02566233,0.4539307,0.028229096,0.23563516,0.071630632,0.128111557,0.821445455,0.258626069,0.421825819,0.000509175,0.004653718
PCSK5,0,0.03726173,0,-0.066508129,0,0,0.123197127,-0.076292039,0.15974282,0.066396348,0.649221543,0.066713241,0.356604848,0.423166731,0.349313178,0.000510559,0.002794983,0.57056343
MTX2,0.471222824,0.236163829,0.194983217,0.031187653,0.071309186,0.051932515,0.14982415,-0.050829876,-0.026759715,0.024889055,0.037245402,-0.015658932,0.000510722,0.581547965,0.7737634,0.315251125,0.411952396,0.518031757
NEO1,-0.048619076,1.30187279,0.032720723,0.055832241,0,-0.069116588,-0.003765811,0.323697342,-0.190141712,-0.001343053,-0.224353851,-0.052375901,0.927159574,0.022284249,0.014428323,0.96604865,0.381539796,0.000514061
GPN2,0,0.151993651,0,0.372247565,0.011688931,0,0.021364241,-0.047234259,-0.073622369,0.130223009,0.089905697,-0.01055076,0.848724251,0.797924217,0.70565169,0.000515754,0.425590267,0.837636421
ATP10D,0.204454676,0.805856815,-0.051576666,0,0,0,0.034459036,0.18912626,-0.001267596,-0.654533741,0.177432275,-0.395622273,0.496582673,0.055911231,0.985650281,0.017602513,0.556484906,0.000518366
SLC25A21,0.707220248,0.433381794,0,0,0.046069261,0.338656285,0.155593148,0.10413616,0.163435994,0.157469461,0.012062812,0.048814505,0.000519324,0.524533652,0.626252991,0.079195479,0.726543283,0.037442673
C19orf48,0.624066765,0,-0.179903995,-0.010177942,0.284144675,0.719665214,0.147287394,-0.321398533,-0.117726787,-0.001566379,0.040084582,0.116653606,0.048571437,0.267417158,0.3685801,0.956768676,0.654758496,0.000521728
RANBP10,-0.465042682,0.500984068,-0.19969176,-0.177582791,0.064166548,-0.078845163,-0.055286717,0.049039981,-0.107693386,0.006289338,0.189149406,-0.080369509,0.4517363,0.638492491,0.390196482,0.840904049,0.001819756,0.000522224
IFT140,0.793026295,0,0.270565596,0.140808505,-0.048797372,0.582449693,0.193372564,-0.118065592,0.146988937,0.027892986,0.028276427,0.095992376,0.00052547,0.642259798,0.229027603,0.499430555,0.784831427,0.001101846
PRKD1,0.114515933,1.498994312,0.008931628,0,0,0.57365185,0.018033054,0.24037045,0.035101409,0.025333917,-0.06357959,0.080575685,0.602899992,0.293132549,0.635198776,0.86382668,0.642799162,0.000525869
ABCA13,0,0.190932494,0,0,0,0,0.239187234,0.10370777,-0.170365055,-0.308697913,0.850204377,0.016858522,0.334226688,0.197297364,0.745271536,0.073406702,0.000527028,0.91337324
SPATS2,0.272016779,0.058224586,0.075750566,-0.097248693,-0.411889998,-0.021277736,0.074732313,-0.076421519,0.04806857,0.01447714,-0.174163678,-0.028237949,0.000527259,0.176661429,0.461732711,0.428009324,0.005449034,0.092198401
STIM1,0.399892071,0.092373977,0.10711277,0.143104197,0.006997291,0.511344506,0.107708124,-0.070098598,0.01811518,0.044299763,0.033451713,0.068004862,0.000528117,0.614086859,0.836775797,0.027379471,0.422585177,0.014689129
AC093157.1,0.642181381,-0.074583062,0.014063531,0.09114091,-0.210632225,-0.150176548,0.177002181,-0.028333834,0.105957388,0.024219036,-0.055006313,-0.046230973,0.000529949,0.863747345,0.394172754,0.555224001,0.554530814,0.365814087
CBWD5,0.52025976,0.733401155,0,0,0,0.829064314,0.17535507,-0.004690346,-0.079312714,-0.006909975,-0.053345676,0.127224032,0.012766274,0.983116988,0.688829751,0.90795763,0.719898503,0.00053123
ASTN2,0.331687072,0,0.32546054,0.05098011,-0.105425174,0.269340435,0.071705924,-0.380987976,0.194853219,0.046657232,-0.075535111,0.022385122,0.132323077,0.289388274,0.000533088,0.187629958,0.440160233,0.301058503
TMEM97,0.550983021,0,-0.166189175,-0.009824336,0.159255277,0.724212492,0.109428513,0.309879253,0.113002399,0.046199286,-0.051470515,0.114400073,0.099791461,0.344302839,0.344771322,0.205136152,0.661952413,0.000533432
NUDCD1,-0.290727211,0.350929677,0.221618275,-0.25547373,0.073494915,0.080334959,-0.080610786,0.038365299,-0.015767053,-0.080521638,0.046186685,0.002694257,0.049156458,0.689121215,0.860122248,0.000534702,0.413596789,0.907429304
SEMA6A,0,0,0.11933807,0,0,0,-0.330936601,-0.163319084,-0.033635641,-0.152153877,-0.207049388,-0.250196355,0.310440377,0.58093797,0.533720216,0.291423707,0.548218541,0.000535918
PRKCZ,0.387502969,-0.993677623,0.241023546,0.207991855,0,0.217978921,0.139058255,-0.332760151,0.017029077,0.087062519,-0.166009274,0.002423435,0.03607557,0.015046552,0.884299973,0.000540962,0.558768972,0.932349967
XPR1,0.208928067,-0.250301461,-0.092527051,-0.102241838,0.13028898,0.192617523,0.093792167,-0.11248805,-0.132129459,-0.005164806,0.103041462,0.008504517,0.000541898,0.225627793,0.069144744,0.841609326,0.000652524,0.590339173
MRPL37,0,-0.234578655,0.14354276,-0.275939253,0.234675967,0.126283858,0.256479998,-0.108859707,0.031320045,-0.062046138,0.167947401,-0.007215137,0.000542009,0.591468582,0.819341419,0.171588217,0.03647225,0.877763136
HNRNPF,0.057430544,0.322705717,0.071187291,0.084618542,0.075849775,0.460551998,0.027075286,0.011321867,0.082425764,0.050205838,0.105599664,0.062286528,0.457732589,0.903514839,0.172033344,0.000545597,0.02916351,0.000795835
TRIP10,-0.122537459,-0.016695862,-0.071216301,-0.083816669,-0.261747958,0,0.017925214,-0.157416372,-0.091138421,0.020071096,0.010409531,-0.274282626,0.776799981,0.206223791,0.561912605,0.556489268,0.918562731,0.000547563
SLC35B4,-0.220031562,-0.099514632,-0.06441307,-0.15875448,-0.213297627,-0.689115311,-0.010088692,-0.128672826,-0.066049957,-0.038278904,0.037085624,-0.183740842,0.831498729,0.530133348,0.578354753,0.466710535,0.661946353,0.000555656
CCSER2,-0.551118405,-0.237477976,0.163181435,-0.534120965,0.102675792,0.136130445,-0.123527581,-0.189247178,0.079673197,-0.126308853,0.111916132,-0.009469329,0.000559442,0.086874827,0.280850069,0.003324218,0.064383804,0.670443151
FAM107B,-0.394836599,-0.115930088,0.171838609,-0.249111848,0,-0.255644062,-0.100277374,-0.091182889,0.064327781,-0.040900854,-0.202550721,-0.113132314,0.001382262,0.364531263,0.61725297,0.080747533,0.425656425,0.000559894
CEP112,-0.051541649,0,0.197510827,0.502344497,0,0.390460291,-0.002467817,-0.35296279,0.089888321,0.130700565,-0.576153689,0.049049055,0.927367997,0.52337586,0.214741096,0.000560171,0.247594209,0.023611397
RAB11A,0.082809849,0.429328854,0.113244143,0.190156508,0.153501871,0.535540673,0.03420198,0.103450683,0.085096926,0.060682753,-0.006447151,0.085791408,0.496417129,0.285165586,0.349258915,0.003203686,0.933837257,0.000560557
ZNF644,-0.104274656,0.355475716,0.060790125,-0.119058656,0.040401957,-0.151415805,0.007389873,0.039901767,-0.014269258,-0.019551989,-0.031549782,-0.068594007,0.82900495,0.477595898,0.797372333,0.194178723,0.474010157,0.000561314
ZNF395,0,0.539403585,0.466287686,0,0.015606085,0.747880153,0.157377044,0.073854501,0.261851818,0.218648844,0.1094717,0.119116842,0.035018417,0.551830053,0.03887058,0.000562767,0.266762588,0.000709423
RP2,-1.141173669,0.083626585,0.270825504,-0.356994469,0,0,-0.372923278,-0.041804603,0.175373335,-0.045469365,-0.180401389,-0.037631254,0.000563337,0.83496586,0.259435238,0.375474329,0.429212075,0.512306834
D0H14,0.230311259,0.220580781,-0.058491125,-0.156972741,-0.062585377,0.195807801,0.071822952,-0.061088287,0.030464032,0.002858469,-0.062821393,0.009253132,0.000566709,0.345905217,0.511659553,0.950178499,0.064148514,0.624758675
AGPS,0.391816916,-0.046558905,0.103289732,-0.040225086,-0.011635835,0,0.107617693,-0.189013893,0.03146916,0.007878242,0.004696029,-0.244084623,0.000567816,0.051051799,0.627699438,0.672765371,0.904071386,0.01272884
CNTLN,0.223668603,1.088007994,0.039160198,0.015522276,0,0,0.085199308,0.326715672,-0.044064671,0.009181961,0.517102442,-0.032760753,0.000570251,0.001971901,0.384605644,0.843020128,0.01223707,0.562524566
KIAA1958,0.258344227,0.202676937,0.266047525,-0.018373586,-0.185543125,-0.10942272,0.100776516,0.05802461,0.016089106,0.025549463,-0.107925506,-0.054694321,0.012432945,0.575978302,0.765345879,0.114281661,0.018548262,0.000574435
MAP2K3,-0.699241778,0.086512487,0,-0.427767882,0,0.040257944,-0.216351021,-0.046854719,0.052678529,-0.10006368,0.133767807,-0.059174307,0.018699539,0.717266696,0.790351355,0.000574657,0.503803687,0.235528577
SNHG1,0.081539646,0.874195971,0.129647112,-0.179661382,-0.037951449,0.619236421,0.014771287,0.178780677,0.010431982,-0.001833441,-0.075434196,0.102446139,0.790929921,0.152262357,0.883756977,0.937094573,0.227576556,0.000574857
FGD5-AS1,0.025148491,0,0.022183363,-0.023082338,-0.168588326,0.495733345,0.073417459,-0.133253336,0.001285412,0.024896986,0.001138055,0.069741824,0.233842556,0.620890129,0.992277456,0.435404722,0.989458383,0.000575546
SLC37A3,-0.310021885,0.90034144,0.151979547,0.042692566,0.00979947,-0.443326488,-0.029682576,0.245404577,-0.05571999,0.02532926,0.042526681,-0.152678327,0.617922447,0.020028704,0.649837726,0.413232033,0.588229312,0.000583214
PARP4,-0.387286768,0.296830586,0.067791563,-0.12678251,-0.2636169,0.14752245,-0.081073411,0.0515468,-0.012287999,-0.021973172,-0.093601846,0.001850416,0.000589797,0.245531819,0.871041576,0.015130266,0.138545709,0.896342032
ELF4,-1.181683129,-0.06002747,0.216391651,-0.114790535,-0.030493926,0.243725258,-0.299475567,-0.14280811,0.204674229,0.01341708,-0.026040594,0.017117189,0.000590108,0.213512236,0.120015277,0.622023896,0.738609534,0.587041732
SCAI,0.113497929,-0.208588958,0.214718491,0.207799026,0.007146559,0.423474824,0.034387282,-0.189380809,0.090380095,0.070222678,0.088477337,0.057297547,0.476595573,0.164741201,0.177817691,0.000592762,0.074915789,0.001054288
ELP4,0.32755167,0.231963055,0.145265006,0.180474958,-0.041105619,0.42803904,0.067923072,-0.004651322,0.039305154,0.067343952,0.038303937,0.058975914,0.063370765,0.956275279,0.593889559,0.000593709,0.458609703,0.002775192
DPYD,0.184634828,0.251102863,0,0.189148023,0,-0.044368855,0.042057249,-0.009707712,0.338944332,0.07816388,0.029666971,-0.052300302,0.086720461,0.877265832,0.125562661,0.000596166,0.881338512,0.007556133
USP33,-0.503794049,0.313983778,0.124512481,0.098448994,-0.159636625,0.221093679,-0.14771407,-0.006465826,0.022903417,0.021420063,-0.001149515,0.018859424,0.000597341,0.93250498,0.790257025,0.356740166,0.984774815,0.372455168
PVR,0.570303507,0.348637034,-0.295709932,-0.106387743,0,0.09296671,0.14182718,0.078461831,-0.054894215,0.01321109,-0.207015079,-0.004169735,0.00059852,0.434498169,0.651581134,0.524147046,0.367068969,0.910517669
MORC2,0.426252603,0.397003424,0.061390777,0.053074769,0.021702301,-0.147459155,0.07874856,0.034616291,-0.037647528,0.004484438,-0.000576102,-0.069359721,0.069754641,0.762335889,0.646236146,0.868426246,0.993344606,0.000602326
VPS13C,-0.341769295,0.43765989,0.033794644,-0.096622185,-0.22882605,0.001905583,-0.067792578,0.083324497,-0.057380391,-0.007123728,-0.007478684,-0.029884578,0.000602853,0.096656621,0.219049481,0.62929949,0.830858425,0.044289145
TP63,-1.096257931,0.725385013,0,0,-0.269367159,0,-0.346837313,0.181643795,-1.238526406,-0.162795458,-0.046889207,0.079683649,0.000606563,0.008836021,0.328802382,0.326240146,0.501805901,0.471903406
SPATS2L,-0.142167192,0.205227065,0.323520206,-0.175085152,-0.263847716,0.027906407,-0.030630895,0.035939035,0.050341114,-0.044801357,-0.084333132,-0.022182026,0.240730257,0.493801639,0.608480659,0.00060714,0.344883865,0.089779743
TOMM20,0.497537801,0.647359278,0.121619517,0.072977104,-0.053796341,0.102997925,0.143753435,0.150947986,-0.006084443,0.050562258,-0.026328524,-0.007765023,0.000608488,0.090476152,0.930534463,0.014311435,0.60098142,0.751118655
MFSD6,0.140182762,0.326008585,0.235229108,0.221508357,-0.325308439,0.920638046,0.057014492,-0.006021661,0.126181368,0.065490344,-0.092016124,0.163171093,0.399925238,0.965709509,0.438200497,0.069184975,0.342837419,0.000608878
TBL1X,0.043145905,0.535671586,0.009539133,0.045885015,-0.092536227,-0.00322869,0.035098331,-0.095174873,-0.002846028,0.04982681,-0.001698443,-0.040936007,0.265559416,0.532066803,0.947691889,0.021201282,0.959125965,0.000612621
C8orf33,0,0,-0.007385056,-0.119774973,0.273273864,0,0.281776055,-0.189901472,0.207850514,-0.020191629,0.126016745,-0.013139796,0.000613334,0.473713217,0.142958387,0.704371322,0.24665386,0.790883994
OFD1,-0.175479869,0.414206134,-0.017193635,-0.137523211,-0.29030962,-0.151710632,-0.056040074,0.092064099,-0.098148119,-0.020663614,-0.09317097,-0.064410147,0.155331317,0.289241114,0.287292684,0.416126092,0.11188236,0.000614966
COL4A5,-0.10113405,0.02681069,0.002107804,0,0,-0.262411472,0.004483368,-0.181396368,-0.102189392,-0.065791918,0.130324051,-0.091248511,0.827034191,0.000616665,0.060130754,0.459938158,0.280798166,0.017064617
CD46,0.002845543,0.583189132,0.070407544,0.058332555,-0.045951515,0.093921082,0.042939174,0.117213439,0.039054855,0.046183645,-0.013639812,-0.009197573,0.085334755,0.03816023,0.552068413,0.000623902,0.734524782,0.577468755
PLS1,0.415748365,0,-0.025265976,0.158219384,-0.064458829,0.220938699,0.136200628,-0.351620558,-0.10157785,0.073599528,0.104108726,0.026202305,0.018725913,0.281738119,0.467048108,0.000626018,0.272006935,0.299847526
DYRK2,0,0.426785411,0.41375071,0.338847964,0,0.4918776,-0.04206485,0.08818899,0.23922398,0.093392879,0.00810347,0.08496014,0.622568519,0.608490789,0.067617059,0.00062996,0.953989113,0.001888765
SLC25A36,0.218263993,0.40757229,-0.000163135,-0.145939191,0.024409254,0.426033328,0.052372901,0.101627607,-0.025249171,-0.001131511,-0.023609009,0.067723938,0.342047747,0.361372645,0.774209662,0.968342999,0.769404463,0.000631274
KIF18A,0.348187629,1.097541085,0.138164739,0.035178847,-0.020784031,0.579754923,0.108755723,0.344025039,0.006668852,0.002941555,0.082341186,0.095981532,0.002791732,0.004708256,0.946826436,0.90549871,0.2365162,0.000631642
SH3BP2,0,-2.099182845,0,-0.148592198,0,-0.122027832,0.348802559,-0.521259474,0.5260544,-0.010424474,0.052484778,-0.096948298,0.000632217,0.103440938,0.026276934,0.685220093,0.709625437,0.002635698
IFT57,0,-0.49528176,0,-0.389667673,0,-0.605452626,-0.101468283,-0.308718639,-0.201847223,-0.06566767,-0.014930037,-0.157893986,0.351910358,0.230149441,0.347494427,0.240420249,0.9428734,0.000633735
ACADVL,-0.056633666,0.28008737,0.357201253,-0.393417393,-0.065881448,-0.063854879,-0.03294515,0.035882597,0.384354839,-0.06598438,-0.014513157,-0.061859043,0.412775548,0.703225636,0.000641789,0.015320451,0.858539665,0.014707218
TARBP1,0.220272204,0.375710646,-0.022063745,0.244039974,0.089602049,0.027465546,0.042282307,0.076150662,-0.009642199,0.073199145,0.115074535,-0.026930831,0.296731005,0.366384966,0.924944503,0.000642057,0.089923912,0.267997027
ZFPM2-AS1,0.042493173,0.471006775,0,0,0.114378152,0,0.018874775,0.127522141,0.025927103,-0.003095814,0.125193808,-0.005098214,0.453989832,0.013087083,0.942606798,0.973703921,0.000643059,0.947042419
SNX1,-0.055887008,0.377008535,0.074533981,-0.110495713,0.005046295,-0.096590187,-0.015326682,0.020979825,-0.032143564,-0.000426045,0.083070528,-0.068840893,0.672610386,0.797273563,0.653695287,0.982497161,0.071092263,0.00064308
ADNP,-0.147585687,0.518852234,0.11903084,0.093178699,-0.056685143,0.104148322,-0.022438642,0.126307489,0.04303828,0.038712224,0.027638646,-0.008454282,0.534198582,0.013753584,0.376280457,0.000643492,0.491655129,0.406831453
ZNF776,0.691871041,0.238458561,-0.135725812,0.020434862,0,0.376745441,0.233830579,0.077706978,-0.029752721,0.036267626,-0.163223977,0.055948057,0.000645199,0.602509871,0.861035705,0.434733695,0.353422831,0.145197114
FBXL17,0.167339313,0.190903588,-0.073838178,0.19668118,-0.082695946,0.189154028,0.065133773,-0.008408283,-0.047968234,0.059217135,-0.035821198,0.014750211,0.013951957,0.90354675,0.499188472,0.000648563,0.481599647,0.3269716
DYNC1LI2,0.264989334,0.267685873,0.027259918,-0.16459383,-0.014588351,-0.158169541,0.074165194,-0.057374269,-0.029342714,-0.023191986,-0.001552112,-0.058343139,0.044507721,0.346584056,0.723682041,0.241890425,0.976388786,0.000649476
RICTOR,-0.225027944,0.154624436,0.112980706,-0.155088177,-0.103239889,0.073329985,-0.055033744,0.040549724,-0.069388277,-0.054025793,-0.007204891,-0.020825405,0.03107909,0.376617774,0.393301638,0.00065173,0.863053904,0.260187748
BABAM2,0.240340426,0.069697525,-0.011175426,-0.035443409,-0.060777597,0.028012736,0.068738623,0.002933022,-0.101330172,0.020886845,0.004976861,-0.029922015,0.000652433,0.972736587,0.161698939,0.296261572,0.905019597,0.078448834
ZBTB43,-0.835777552,0.09425042,0.031561876,-0.346370722,-0.140610062,0.226800189,-0.254104703,-0.045953748,0.013003114,-0.110410088,-0.022527115,-0.020794723,0.000653658,0.682620207,0.922659522,0.016983421,0.798523277,0.474430079
MICAL3,-0.235835399,0.265127797,0.062692541,-0.202511157,-0.089118751,-0.161229387,-0.057032544,0.02768043,0.038138366,-0.05407226,-0.025841598,-0.065488945,0.026038768,0.630479996,0.504508349,0.008338371,0.569075582,0.000654229
CPPED1,-0.963736199,0,0,0,-0.187194177,0.253052458,-0.207589806,-528.6483979,-2579.322517,-0.372165864,0.043128662,0.021769732,0.000654636,0.998902134,0.995098548,0.228928516,0.434923671,0.483843962
EEA1,0.029121712,0.218947476,0.053391202,0.188843597,0.041502499,0.310594446,0.019221229,-0.122514818,0.03387011,0.065677248,0.033464546,0.030962058,0.520175701,0.116273651,0.55410757,0.000655064,0.452207574,0.037142629
ZMYM1,-0.035844517,0.225391359,0.076769748,-0.47807967,-0.095863847,0.392854462,0.008585345,-0.072035639,0.197871186,-0.133172324,-0.021776185,0.045780072,0.863580889,0.607438512,0.025475037,0.000655305,0.808257203,0.1015146
HMGCS1,-0.555316396,0.269211655,-0.021618947,-0.134129971,0.035496797,0.003252937,-0.144551809,0.005591259,0.031609398,-0.008554403,-2.00E-06,-0.032693561,0.00065587,0.955642438,0.696679394,0.714088155,0.99998064,0.292061422
